,total_units,counted_rental_units,counted_homeownership_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,project_id
0,13,0,13,2,11,0,0,0,0,44223
1,8,0,8,2,6,0,0,0,0,44223
2,15,0,15,14,1,0,0,0,0,44223
3,10,0,10,3,7,0,0,0,0,44223
4,20,20,0,9,10,0,0,0,0,58871
5,24,24,0,8,12,4,0,0,0,58871
6,20,20,0,0,6,13,0,0,0,58871
7,64,64,0,23,19,16,6,0,0,58871
8,37,37,0,4,28,0,0,0,0,58871
9,22,22,0,2,15,5,0,0,0,58871
10,9,0,9,0,8,0,0,0,0,64543
11,21,0,21,1,9,10,1,0,0,64543
12,14,0,14,0,6,4,0,0,0,64543
13,3,2,1,0,2,0,0,0,0,65315
14,3,2,1,0,1,2,0,0,0,65315
15,3,2,1,0,1,2,0,0,0,65315
16,3,2,1,0,1,2,0,0,0,65315
17,3,2,1,0,1,2,0,0,0,65315
18,3,2,1,0,1,1,0,0,0,65315
19,2,1,1,1,0,1,0,0,0,65315
20,3,2,1,0,1,2,0,0,0,65315
21,2,1,1,0,1,0,0,0,0,65315
22,3,2,1,0,3,0,0,0,0,65315
23,3,2,1,0,1,1,0,0,0,65315
24,9,9,0,0,9,0,0,0,0,65358
25,8,8,0,0,4,0,0,0,0,65358
26,9,9,0,4,0,4,0,0,0,65358
27,15,15,0,5,8,1,0,0,0,65358
28,15,15,0,5,8,1,0,0,0,65358
29,16,16,0,6,9,0,0,0,0,65358
30,20,20,0,0,14,5,0,0,0,65358
31,18,18,0,10,0,6,0,0,0,65358
32,133,133,0,70,26,14,0,0,0,66909
33,141,0,141,63,58,0,0,0,0,67910
34,145,0,145,65,59,0,0,0,0,67910
35,124,0,124,43,62,19,0,0,0,67910
36,124,0,124,43,60,21,0,0,0,67910
37,124,0,124,43,60,21,0,0,0,67910
38,124,0,124,43,62,19,0,0,0,67910
39,54,54,0,34,14,6,0,0,0,69280
40,207,207,0,72,42,13,0,0,0,69428
41,84,0,84,16,55,13,0,0,0,69763
42,39,0,39,7,26,6,0,0,0,69763
43,36,0,36,7,23,6,0,0,0,69763
44,36,0,36,10,19,5,0,0,0,69763
45,73,0,73,14,51,8,0,0,0,69763
46,36,0,36,9,21,6,0,0,0,69763
47,77,0,77,13,52,10,0,0,0,69763
48,72,0,72,14,46,12,0,0,0,69765
49,18,0,18,4,11,3,0,0,0,69765
50,72,0,72,14,46,12,0,0,0,69765
51,18,0,18,4,11,3,0,0,0,69765
52,72,0,72,14,46,12,0,0,0,69765
53,71,0,71,14,45,12,0,0,0,69765
54,72,0,72,14,46,12,0,0,0,69765
55,36,0,36,7,23,6,0,0,0,69765
56,72,0,72,14,46,12,0,0,0,69765
57,36,0,36,7,23,6,0,0,0,69765
58,72,0,72,14,46,12,0,0,0,69765
59,72,0,72,14,46,12,0,0,0,69765
60,72,0,72,12,50,10,0,0,0,69766
61,77,0,77,13,52,10,0,0,0,69766
62,77,0,77,13,52,10,0,0,0,69766
63,18,0,18,3,12,3,0,0,0,69766
64,72,0,72,12,50,10,0,0,0,69766
65,18,0,18,3,12,3,0,0,0,69766
66,84,0,84,17,56,11,0,0,0,69766
67,72,0,72,11,51,10,0,0,0,69766
68,72,0,72,12,50,10,0,0,0,69766
69,72,0,72,12,50,10,0,0,0,69766
70,77,0,77,13,52,10,0,0,0,69766
71,76,0,76,14,52,8,0,0,0,69766
72,72,0,72,14,45,13,0,0,0,69767
73,72,0,72,14,46,12,0,0,0,69767
74,72,0,72,14,46,12,0,0,0,69767
75,72,0,72,14,46,12,0,0,0,69767
76,72,0,72,14,46,12,0,0,0,69767
77,150,150,0,40,1,0,0,0,0,69862
78,58,15,0,9,6,0,0,0,0,70628
79,55,18,0,6,7,0,0,0,0,70724
80,40,40,0,0,0,0,0,0,0,70729
81,49,26,0,12,0,0,0,0,0,70794
82,107,107,0,68,20,0,0,0,0,70797
83,95,26,0,18,7,0,0,0,0,70813
84,1,0,1,1,0,0,0,0,0,71062
85,102,102,0,28,22,1,0,0,0,71072
86,10,3,0,2,0,0,0,0,0,71109
87,16,5,0,2,3,0,0,0,0,71112
88,16,5,0,2,0,0,0,0,0,71116
89,19,6,0,0,0,0,0,0,0,71118
90,8,3,0,3,0,0,0,0,0,71119
91,14,5,0,0,1,0,0,0,0,71121
92,90,27,0,18,0,0,0,0,0,71124
93,71,22,0,11,11,0,0,0,0,71126
94,421,127,0,65,25,2,0,0,0,71128
95,29,9,0,5,4,0,0,0,0,71129
96,8,3,0,3,0,0,0,0,0,71130
97,36,11,0,3,1,0,0,0,0,71131
98,215,65,0,36,15,4,0,0,0,71132
99,27,9,0,6,3,0,0,0,0,71133
100,43,13,0,7,4,0,0,0,0,71135
101,17,6,0,6,0,0,0,0,0,71136
102,50,15,0,11,3,0,0,0,0,71137
103,20,6,0,6,0,0,0,0,0,71138
104,16,5,0,3,2,0,0,0,0,71139
105,19,6,0,0,6,0,0,0,0,71140
106,10,3,0,3,0,0,0,0,0,71141
107,10,3,0,1,2,0,0,0,0,71142
108,22,7,0,1,6,0,0,0,0,71143
109,9,3,0,1,2,0,0,0,0,71144
110,35,34,0,14,11,0,0,0,0,71145
111,1,0,1,0,0,0,0,0,0,71146
112,6,2,0,0,2,0,0,0,0,71147
113,26,8,0,7,0,0,0,0,0,71148
114,10,3,0,1,2,0,0,0,0,71149
115,31,10,0,8,2,0,0,0,0,71150
116,20,6,0,1,2,0,0,0,0,71151
117,23,7,0,7,0,0,0,0,0,71152
118,8,3,0,0,3,0,0,0,0,71153
119,8,3,0,1,2,0,0,0,0,71155
120,9,8,0,8,0,0,0,0,0,71156
121,15,5,0,2,3,0,0,0,0,71157
122,23,7,0,7,0,0,0,0,0,71158
123,10,4,0,0,1,0,0,0,0,71159
124,42,13,0,7,2,0,0,0,0,71160
125,6,2,0,2,0,0,0,0,0,71161
126,6,2,0,2,0,0,0,0,0,71162
127,10,3,0,3,0,0,0,0,0,71164
128,8,3,0,3,0,0,0,0,0,71165
129,8,3,0,0,3,0,0,0,0,71167
130,10,3,0,1,2,0,0,0,0,71168
131,8,3,0,2,1,0,0,0,0,71169
132,8,3,0,0,3,0,0,0,0,71170
133,16,5,0,4,1,0,0,0,0,71171
134,25,25,0,7,5,0,0,0,0,64217
135,18,18,0,5,0,0,0,0,0,64217
136,15,15,0,9,1,4,0,0,0,67478
137,16,16,0,9,0,4,0,0,0,67478
138,19,19,0,5,9,1,0,0,0,67478
139,15,15,0,3,8,4,0,0,0,67478
140,20,20,0,10,8,0,0,0,0,67478
141,8,8,0,0,8,0,0,0,0,67478
142,8,8,0,1,1,6,0,0,0,67478
143,21,21,0,11,9,1,0,0,0,67478
144,15,15,0,6,4,5,0,0,0,67478
145,13,13,0,1,12,0,0,0,0,67478
146,12,12,0,12,0,0,0,0,0,67478
147,18,18,0,4,8,5,0,0,0,67478
148,86,86,0,51,28,6,0,0,0,67478
149,18,18,0,0,5,13,0,0,0,67478
150,31,31,0,16,12,3,0,0,0,67478
151,19,19,0,0,14,5,0,0,0,67478
152,8,8,0,0,5,3,0,0,0,67478
153,190,190,0,59,1,0,0,0,0,67583
154,52,14,0,4,6,0,0,0,0,69931
155,55,11,0,9,0,0,0,0,0,69940
156,100,20,0,10,3,0,0,0,0,70434
157,103,28,0,15,13,0,0,0,0,70606
158,55,12,0,12,0,0,0,0,0,70668
159,48,14,0,7,3,0,0,0,0,70798
160,46,10,0,8,0,0,0,0,0,70806
161,1,0,1,1,0,0,0,0,0,71099
162,1,0,1,0,1,0,0,0,0,71102
163,15,5,0,3,2,0,0,0,0,71125
164,6,2,0,0,0,2,0,0,0,71127
165,1,0,1,1,0,0,0,0,0,71173
166,152,152,0,109,0,0,0,0,0,70076
167,72,24,0,18,0,0,0,0,0,70470
168,293,0,293,137,104,52,0,0,0,70652
169,293,0,293,137,104,52,0,0,0,70652
170,293,0,293,137,104,52,0,0,0,70652
171,293,0,293,137,104,52,0,0,0,70652
172,293,0,293,137,104,52,0,0,0,70652
173,293,0,293,137,104,52,0,0,0,70652
174,293,0,293,137,104,52,0,0,0,70652
175,293,0,293,137,104,52,0,0,0,70652
176,293,0,293,137,104,52,0,0,0,70652
177,293,0,293,137,104,52,0,0,0,70652
178,293,0,293,137,104,52,0,0,0,70652
179,293,0,293,137,104,52,0,0,0,70652
180,293,0,293,137,104,52,0,0,0,70652
181,293,0,293,137,104,52,0,0,0,70652
182,293,0,293,137,104,52,0,0,0,70652
183,293,0,293,137,104,52,0,0,0,70652
184,293,0,293,137,104,52,0,0,0,70652
185,293,0,293,137,104,52,0,0,0,70652
186,293,0,293,137,104,52,0,0,0,70652
187,293,0,293,137,104,52,0,0,0,70652
188,190,44,0,22,9,1,0,0,0,70658
189,40,13,0,8,3,0,0,0,0,70815
190,43,13,0,7,3,0,0,0,0,71122
191,37,12,0,10,1,1,0,0,0,71123
192,403,403,0,167,135,61,0,0,0,62193
193,65,65,0,50,11,4,0,0,0,69140
194,50,50,0,39,7,4,0,0,0,69140
195,45,45,0,0,0,0,0,0,0,70293
196,54,16,0,8,5,0,0,0,0,70384
197,76,27,0,18,0,0,0,0,0,70444
198,50,10,0,5,2,0,0,0,0,70800
199,46,14,0,9,3,1,0,0,0,71117
200,7,3,0,3,0,0,0,0,0,71120
201,116,116,0,47,35,6,0,0,0,63774
202,348,348,0,154,78,29,0,0,0,63974
203,205,205,0,46,1,0,0,0,0,67898
204,374,374,0,93,188,0,0,0,0,69591
205,343,86,0,62,19,0,0,0,0,70793
206,44,44,0,31,13,0,0,0,0,69285
207,1,0,1,0,0,1,0,0,0,71071
208,1,0,1,0,0,0,0,0,0,71075
209,58,58,0,15,6,0,0,0,0,68572
210,59,27,0,12,15,0,0,0,0,70633
211,56,32,0,12,0,0,0,0,0,70796
212,1,0,1,0,1,0,0,0,0,71051
213,1,0,1,0,0,1,0,0,0,71052
214,12,12,0,1,5,6,0,0,0,70188
215,12,12,0,1,5,6,0,0,0,70188
216,12,12,0,0,9,1,0,0,0,70188
217,17,17,0,16,0,1,0,0,0,70188
218,11,11,0,0,11,0,0,0,0,70188
219,22,22,0,8,6,3,0,0,0,70188
220,94,24,0,19,4,0,0,0,0,70607
221,6,2,0,1,1,0,0,0,0,71115
222,2,0,2,0,0,0,0,0,2,67592
223,3,0,3,0,0,0,0,0,3,67592
224,2,0,2,0,0,0,0,2,0,67592
225,2,0,2,0,0,2,0,0,0,67592
226,3,0,3,0,0,0,0,3,0,67592
227,3,0,3,0,0,0,0,0,3,67592
228,2,0,2,0,0,0,2,0,0,67592
229,1,0,1,0,0,1,0,0,0,67592
230,2,0,2,0,0,0,0,0,2,67592
231,1,0,1,0,0,1,0,0,0,67592
232,1,0,1,0,0,1,0,0,0,67592
233,1,0,1,0,1,0,0,0,0,67592
234,1,0,1,0,0,1,0,0,0,67592
235,1,0,1,0,1,0,0,0,0,67592
236,1,0,1,0,1,0,0,0,0,67592
237,1,0,1,0,0,1,0,0,0,67592
238,1,0,1,0,0,1,0,0,0,67592
239,1,0,1,0,0,1,0,0,0,67592
240,1,0,1,0,0,0,1,0,0,67592
241,108,9,0,2,2,0,0,0,0,70150
242,124,23,0,14,4,0,0,0,0,69221
243,1,0,1,0,0,1,0,0,0,71070
244,22,7,0,4,0,0,0,0,0,71111
245,7,3,0,3,0,0,0,0,0,71113
246,7,3,0,3,0,0,0,0,0,71113
247,151,25,0,7,13,0,0,0,0,69119
248,46,14,0,10,1,0,0,0,0,71110
249,1,0,1,0,0,0,0,0,0,71073
250,131,0,1,1,0,0,0,0,0,69687
251,1,0,1,1,0,0,0,0,0,71061
252,4,0,4,0,0,0,0,0,0,71068
253,21,7,0,5,2,0,0,0,0,71108
254,21,4,0,3,0,0,0,0,0,69851
255,6,2,0,0,2,0,0,0,0,71106
256,18,6,0,3,3,0,0,0,0,71107
257,69,24,0,6,13,0,0,0,0,69331
258,48,48,0,21,11,15,1,0,0,68831
259,35,35,0,0,15,16,4,0,0,68831
260,138,42,0,11,21,0,0,0,0,71104
261,264,54,0,16,18,3,0,0,0,69116
262,20,5,0,2,1,1,0,0,0,69117
263,64,64,0,0,1,0,0,0,0,67125
264,24,24,0,17,6,0,0,0,0,69473
265,19,19,0,7,5,5,0,0,0,69473
266,19,19,0,7,5,5,0,0,0,69473
267,19,19,0,7,5,5,0,0,0,69473
268,121,1,0,0,0,0,0,0,0,69491
269,8,3,0,1,2,0,0,0,0,71091
270,8,3,0,3,0,0,0,0,0,71100
271,27,9,0,6,3,0,0,0,0,71101
272,7,0,7,6,0,0,1,0,0,65433
273,10,0,10,0,10,0,0,0,0,65433
274,19,0,19,11,7,0,1,0,0,65433
275,8,3,0,3,0,0,0,0,0,71089
276,22,22,0,10,11,1,0,0,0,68196
277,21,21,0,12,9,0,0,0,0,68196
278,20,20,0,5,15,0,0,0,0,68196
279,18,18,0,4,9,4,0,0,0,68196
280,6,6,0,0,3,3,0,0,0,68196
281,25,25,0,13,5,0,0,0,0,68196
282,174,174,0,76,46,8,0,0,0,66903
283,42,42,0,24,11,5,1,0,0,67991
284,157,157,0,56,1,0,0,0,0,69042
285,113,28,0,8,14,0,0,0,0,69561
286,1,0,1,0,0,1,0,0,0,70951
287,921,47,0,28,6,0,0,0,0,71088
288,62,62,0,13,35,14,0,0,0,68567
289,8,3,0,0,3,0,0,0,0,71087
290,2,0,1,0,0,1,0,0,0,70919
291,21,7,0,5,1,0,0,0,0,71086
292,48,15,0,4,8,0,0,0,0,71084
293,8,3,0,2,1,0,0,0,0,71085
294,115,115,0,35,0,0,0,0,0,66740
295,1,0,1,0,0,0,1,0,0,70918
296,17,6,0,3,3,0,0,0,0,71083
297,1,0,1,0,0,1,0,0,0,70956
298,1,0,1,0,1,0,0,0,0,70958
299,12,4,0,2,2,0,0,0,0,71079
300,15,3,0,2,0,0,0,0,0,71081
301,8,3,0,2,1,0,0,0,0,71082
302,64,28,0,17,3,0,0,0,0,71078
303,1,0,1,1,0,0,0,0,0,70957
304,605,30,0,25,5,0,0,0,0,69254
305,20,6,0,2,2,0,0,0,0,71077
306,1,0,1,0,0,1,0,0,0,70959
307,1,0,1,0,1,0,0,0,0,70960
308,7,3,0,1,1,0,0,0,0,71076
309,4,4,0,1,3,0,0,0,0,69441
310,9,9,0,3,6,0,0,0,0,69441
311,8,8,0,0,6,1,0,0,0,69441
312,8,8,0,0,6,1,0,0,0,69441
313,8,8,0,0,6,1,0,0,0,69441
314,8,8,0,0,5,3,0,0,0,69441
315,8,8,0,0,0,8,0,0,0,69441
316,8,8,0,0,0,8,0,0,0,69441
317,36,36,0,17,0,8,3,0,0,69441
318,12,12,0,0,0,0,0,0,0,69441
319,8,8,0,0,0,8,0,0,0,69441
320,8,8,0,0,2,6,0,0,0,69441
321,8,8,0,0,2,6,0,0,0,69441
322,12,12,0,5,3,4,0,0,0,69441
323,13,13,0,2,7,3,0,0,0,69441
324,20,20,0,10,10,0,0,0,0,69441
325,4,4,0,3,1,0,0,0,0,69441
326,9,9,0,0,7,0,0,0,0,69441
327,6,6,0,6,0,0,0,0,0,69441
328,6,6,0,6,0,0,0,0,0,69441
329,5,5,0,0,1,4,0,0,0,69441
330,20,20,0,9,8,3,0,0,0,69441
331,8,8,0,6,0,0,0,0,0,69441
332,4,4,0,1,2,1,0,0,0,69441
333,1,0,1,1,0,0,0,0,0,70874
334,1,0,1,0,0,1,0,0,0,70881
335,55,17,0,16,0,0,0,0,0,70871
336,9,3,0,1,2,0,0,0,0,70870
337,6,2,0,2,0,0,0,0,0,70869
338,6,2,0,2,0,0,0,0,0,70869
339,32,6,0,3,1,0,0,0,0,68142
340,1,0,1,0,0,1,0,0,0,70802
341,15,5,0,1,3,0,0,0,0,70868
342,240,12,0,8,1,0,0,0,0,70838
343,17,6,0,2,3,0,0,0,0,70867
344,1,0,1,1,0,0,0,0,0,70873
345,10,3,0,0,3,0,0,0,0,70866
346,1,0,1,0,0,1,0,0,0,70877
347,6,2,0,1,1,0,0,0,0,70864
348,20,6,0,0,5,0,0,0,0,70865
349,1,0,1,0,1,0,0,0,0,70760
350,102,102,0,55,1,0,0,0,0,69878
351,1,0,1,1,0,0,0,0,0,70759
352,8,3,0,1,2,0,0,0,0,70860
353,8,3,0,1,2,0,0,0,0,70860
354,50,50,0,28,17,0,0,0,0,71060
355,150,27,0,18,6,0,0,0,0,67268
356,1122,337,0,180,77,2,0,0,0,70840
357,22,7,0,3,4,0,0,0,0,70857
358,7,3,0,3,0,0,0,0,0,70859
359,8,3,0,3,0,0,0,0,0,70855
360,1,0,1,1,0,0,0,0,0,70751
361,1,0,1,0,0,1,0,0,0,70752
362,56,17,0,14,2,0,0,0,0,70854
363,9,3,0,1,1,0,0,0,0,70850
364,43,13,0,7,2,0,0,0,0,70852
365,9,3,0,1,1,0,0,0,0,70847
366,1,0,1,1,0,0,0,0,0,70748
367,1,0,1,0,1,0,0,0,0,70749
368,10,3,0,3,0,0,0,0,0,70862
369,208,11,0,6,0,0,0,0,0,70863
370,6,2,0,2,0,0,0,0,0,70861
371,143,43,0,21,9,0,0,0,0,70858
372,10,3,0,1,2,0,0,0,0,70853
373,10,3,0,1,2,0,0,0,0,70853
374,16,5,0,0,4,0,0,0,0,70856
375,28,9,0,5,2,0,0,0,0,70849
376,48,15,0,7,8,0,0,0,0,70851
377,1,0,1,0,0,1,0,0,0,70665
378,77,77,0,27,24,15,11,0,0,69813
379,34,34,0,6,10,10,0,0,0,70488
380,20,20,0,3,3,0,0,0,0,68867
381,154,154,0,152,0,1,0,0,0,69261
382,48,9,0,8,1,0,0,0,0,70839
383,8,8,0,0,8,0,0,0,0,70839
384,1,0,1,0,1,0,0,0,0,70663
385,1,0,1,0,1,0,0,0,0,70666
386,8,3,0,0,3,0,0,0,0,70846
387,63,19,0,14,3,1,0,0,0,70848
388,20,6,0,3,3,0,0,0,0,70843
389,16,5,0,3,0,0,0,0,0,70844
390,11,4,0,3,0,0,0,0,0,70845
391,8,3,0,1,2,0,0,0,0,70842
392,10,3,0,1,2,0,0,0,0,70841
393,1,0,1,0,0,0,0,0,0,70659
394,10,3,0,1,2,0,0,0,0,70837
395,11,11,0,0,6,0,0,0,0,69817
396,9,9,0,0,0,4,0,0,0,69817
397,9,9,0,0,5,4,0,0,0,69817
398,10,10,0,5,4,0,0,0,0,69817
399,10,10,0,5,4,0,0,0,0,69817
400,10,10,0,1,8,0,0,0,0,69817
401,24,24,0,2,22,0,0,0,0,69817
402,24,24,0,10,10,1,0,0,0,69817
403,10,10,0,2,8,0,0,0,0,69817
404,11,4,0,2,1,0,0,0,0,70836
405,338,71,0,49,20,0,0,0,0,68797
406,55,55,0,14,27,7,7,0,0,68866
407,55,55,0,21,20,7,7,0,0,68866
408,20,20,0,3,13,4,0,0,0,68866
409,31,31,0,6,17,8,0,0,0,68866
410,13,13,0,3,10,0,0,0,0,68866
411,13,13,0,5,8,0,0,0,0,68866
412,13,13,0,1,10,2,0,0,0,68866
413,25,25,0,24,0,1,0,0,0,69305
414,206,43,0,27,16,0,0,0,0,69330
415,16,16,0,5,10,1,0,0,0,70165
416,40,40,0,23,16,1,0,0,0,70165
417,19,19,0,2,12,1,0,0,0,70165
418,20,20,0,1,19,0,0,0,0,70165
419,354,354,0,102,163,47,0,0,0,64886
420,9,9,0,0,0,9,0,0,0,67746
421,23,23,0,6,5,11,1,0,0,67746
422,42,42,0,21,15,5,0,0,0,69020
423,20,20,0,9,9,0,0,0,0,69020
424,8,8,0,3,5,0,0,0,0,69020
425,8,8,0,3,5,0,0,0,0,69020
426,50,50,0,7,26,16,0,0,0,69020
427,32,32,0,16,9,5,0,0,0,69020
428,32,32,0,17,5,9,0,0,0,69020
429,21,21,0,1,15,5,0,0,0,69020
430,8,8,0,3,5,0,0,0,0,69020
431,52,52,0,28,24,0,0,0,0,69020
432,542,542,0,192,122,93,0,0,0,63772
433,216,215,0,54,108,0,0,0,0,65499
434,182,182,0,77,57,7,0,0,0,66751
435,41,41,0,21,13,7,0,0,0,66940
436,50,25,0,14,3,0,0,0,0,70534
437,378,94,0,42,20,1,0,0,0,69230
438,4,0,4,2,1,1,0,0,0,67357
439,26,1,25,1,17,8,0,0,0,67357
440,21,1,20,1,2,10,8,0,0,67357
441,20,0,20,0,3,10,7,0,0,67357
442,191,191,0,54,106,31,0,0,0,70077
443,7,3,0,3,0,0,0,0,0,70533
444,160,160,0,69,40,13,0,0,0,65304
445,100,100,0,74,1,0,0,0,0,66722
446,261,261,0,113,56,27,0,0,0,66879
447,171,171,0,53,56,11,0,0,0,67599
448,87,87,0,23,22,27,0,0,0,68125
449,83,83,0,32,36,0,0,0,0,68125
450,188,188,0,36,1,0,0,0,0,68132
451,221,221,0,94,1,0,0,0,0,68160
452,160,160,0,65,41,16,0,0,0,68741
453,163,163,0,64,41,16,0,0,0,68741
454,45,14,0,8,6,0,0,0,0,70531
455,20,6,0,3,3,0,0,0,0,70532
456,1,0,1,0,0,0,0,0,0,70489
457,1,0,1,0,0,0,0,0,0,70490
458,60,18,0,4,6,0,0,0,0,70527
459,8,3,0,3,0,0,0,0,0,70529
460,74,74,0,0,0,0,0,0,0,68733
461,6,2,0,0,2,0,0,0,0,70525
462,7,3,0,3,0,0,0,0,0,70526
463,7,3,0,3,0,0,0,0,0,70526
464,6,2,0,0,2,0,0,0,0,70523
465,8,3,0,3,0,0,0,0,0,70524
466,327,0,327,188,126,13,0,0,0,68782
467,105,32,0,9,16,0,0,0,0,70521
468,20,6,0,0,6,0,0,0,0,70522
469,68,16,0,2,11,3,0,0,0,67539
470,94,94,0,0,0,0,0,0,0,69502
471,312,0,312,96,120,48,0,0,0,69877
472,313,0,313,97,120,48,0,0,0,69877
473,312,0,312,96,120,48,0,0,0,69877
474,312,0,312,96,120,48,0,0,0,69877
475,312,0,312,96,120,48,0,0,0,69877
476,313,0,313,97,120,48,0,0,0,69877
477,20,15,0,8,6,1,0,0,0,69484
478,20,14,0,3,10,1,0,0,0,69484
479,20,16,0,7,9,0,0,0,0,69484
480,21,13,0,4,9,0,0,0,0,69484
481,17,15,0,6,9,0,0,0,0,69484
482,18,16,0,9,7,0,0,0,0,69484
483,20,15,0,3,11,1,0,0,0,69484
484,20,12,0,3,9,0,0,0,0,69484
485,20,15,0,7,8,0,0,0,0,69484
486,20,16,0,7,9,0,0,0,0,69484
487,20,11,0,7,4,0,0,0,0,69484
488,20,17,0,11,6,0,0,0,0,69484
489,20,16,0,7,8,1,0,0,0,69484
490,17,8,0,2,6,0,0,0,0,69484
491,5,0,5,0,4,0,0,0,0,68409
492,2,0,0,0,0,0,0,0,0,68409
493,2,0,0,0,0,0,0,0,0,68409
494,1,0,1,0,1,0,0,0,0,70480
495,5,5,0,0,3,0,0,0,0,65467
496,14,14,0,0,10,4,0,0,0,65467
497,9,9,0,0,9,0,0,0,0,65467
498,10,10,0,0,10,0,0,0,0,65467
499,1,0,1,1,0,0,0,0,0,70479
500,16,5,0,0,5,0,0,0,0,70520
501,8,3,0,1,0,2,0,0,0,70519
502,35,35,0,7,21,5,0,0,0,69284
503,47,47,0,30,0,0,0,0,0,69284
504,23,23,0,12,8,2,0,0,0,69284
505,23,23,0,10,11,1,0,0,0,69284
506,54,54,0,51,3,0,0,0,0,69284
507,20,6,0,6,0,0,0,0,0,70518
508,1,0,1,0,0,1,0,0,0,70476
509,158,48,0,23,12,1,0,0,0,70517
510,10,3,0,1,2,0,0,0,0,70566
511,16,5,0,5,0,0,0,0,0,70569
512,15,15,0,7,8,0,0,0,0,67672
513,26,26,0,5,17,4,0,0,0,67672
514,8,8,0,0,0,5,3,0,0,67672
515,15,15,0,7,8,0,0,0,0,67672
516,11,11,0,0,1,10,0,0,0,67672
517,24,8,0,4,2,0,0,0,0,70516
518,16,16,0,8,8,0,0,0,0,70078
519,45,14,0,9,5,0,0,0,0,70515
520,1,0,1,1,0,0,0,0,0,70474
521,286,86,0,46,22,4,0,0,0,70512
522,8,3,0,3,0,0,0,0,0,70513
523,8,3,0,1,2,0,0,0,0,70514
524,154,47,0,19,9,4,0,0,0,70511
525,113,34,0,13,2,1,0,0,0,70509
526,8,3,0,0,0,3,0,0,0,70510
527,25,8,0,3,3,0,0,0,0,70508
528,31,10,0,8,0,0,0,0,0,70507
529,1,0,1,1,0,0,0,0,0,70377
530,1,0,1,1,0,0,0,0,0,70399
531,16,6,0,0,6,0,0,0,0,70506
532,18,6,0,4,1,0,0,0,0,70505
533,22,7,0,6,1,0,0,0,0,70503
534,33,10,0,5,3,0,0,0,0,70504
535,86,75,0,20,38,0,0,0,0,67510
536,10,3,0,3,0,0,0,0,0,70502
537,491,491,0,87,1,0,0,0,0,66212
538,72,72,0,11,15,1,0,0,0,68497
539,121,121,0,52,1,0,0,0,0,70540
540,2,2,0,0,0,2,0,0,0,70023
541,36,36,0,14,16,0,0,0,0,70023
542,8,8,0,0,0,8,0,0,0,70023
543,2,2,0,0,0,2,0,0,0,70023
544,24,24,0,2,22,0,0,0,0,70023
545,32,32,0,11,17,4,0,0,0,70023
546,11,11,0,6,3,2,0,0,0,70023
547,11,11,0,3,6,2,0,0,0,70023
548,9,9,0,0,6,0,0,0,0,70023
549,9,9,0,0,6,0,0,0,0,70023
550,12,12,0,6,2,1,0,0,0,70023
551,16,16,0,6,3,2,0,0,0,70023
552,16,16,0,8,3,1,0,0,0,70023
553,16,16,0,0,16,0,0,0,0,70023
554,10,10,0,4,0,6,0,0,0,70023
555,10,10,0,4,0,6,0,0,0,70023
556,462,462,0,190,156,76,0,0,0,70543
557,1,0,1,1,0,0,0,0,0,70379
558,1,0,1,0,0,1,0,0,0,70393
559,1,0,1,0,0,1,0,0,0,70398
560,1,0,1,1,0,0,0,0,0,70400
561,78,78,0,0,0,0,0,0,0,68496
562,13,13,0,0,13,0,0,0,0,69490
563,9,9,0,1,5,3,0,0,0,69490
564,9,9,0,1,5,3,0,0,0,69490
565,9,9,0,1,6,2,0,0,0,69490
566,9,9,0,0,6,3,0,0,0,69490
567,9,9,0,0,6,3,0,0,0,69490
568,13,13,0,9,3,1,0,0,0,69490
569,13,13,0,13,0,0,0,0,0,69490
570,8,8,0,8,0,0,0,0,0,69490
571,8,7,0,7,0,0,0,0,0,69490
572,8,8,0,8,0,0,0,0,0,69490
573,10,10,0,3,5,2,0,0,0,69490
574,15,15,0,14,1,0,0,0,0,69490
575,15,13,0,12,1,0,0,0,0,69490
576,15,8,0,2,6,0,0,0,0,69490
577,15,13,0,3,9,1,0,0,0,69490
578,10,6,0,0,0,6,0,0,0,69490
579,10,8,0,0,0,8,0,0,0,69490
580,12,8,0,0,1,6,0,0,0,69490
581,26,19,0,1,12,4,2,0,0,69490
582,16,11,0,2,8,0,1,0,0,69490
583,16,9,0,1,6,2,0,0,0,69490
584,25,8,0,1,3,2,2,0,0,69490
585,16,8,0,1,5,2,0,0,0,69490
586,16,9,0,1,7,1,0,0,0,69490
587,25,9,0,0,8,1,0,0,0,69490
588,20,11,0,0,3,7,1,0,0,69490
589,20,9,0,0,6,2,1,0,0,69490
590,25,11,0,0,4,1,6,0,0,69490
591,25,14,0,0,5,3,5,1,0,69490
592,16,14,0,2,12,0,0,0,0,69490
593,16,10,0,3,7,0,0,0,0,69490
594,15,8,0,3,4,1,0,0,0,69490
595,15,10,0,3,6,1,0,0,0,69490
596,17,13,0,2,8,0,0,0,0,69490
597,16,9,0,1,6,0,0,0,0,69490
598,10,10,0,5,0,4,0,0,0,69490
599,15,15,0,10,4,1,0,0,0,69490
600,15,15,0,8,3,4,0,0,0,69490
601,15,15,0,11,4,0,0,0,0,69490
602,15,15,0,11,2,2,0,0,0,69490
603,10,10,0,6,2,2,0,0,0,69490
604,6,6,0,0,1,4,0,0,0,69490
