"project_id","project_name","project_start_date","project_completion_date","building_id","house_number","street_name","borough","postcode","bbl","bin","community_board","council_district","census_tract","neighborhood_tabulation_area","latitude","longitude","latitude_internal","longitude_internal","building_completion_date","reporting_construction_type","extended_affordability_status","prevailing_wage_status","extremely_low_income_units","very_low_income_units","low_income_units","moderate_income_units","middle_income_units","other_income_units","studio_units","_1_br_units","_2_br_units","_3_br_units","_4_br_units","_5_br_units","_6_br_units","unknown_br_units","counted_rental_units","counted_homeownership_units","all_counted_units","total_units"
"68859","241 WEST 28TH STREET","2020-10-15T00:00:00.000",,"991649","241","WEST 28 STREET","Manhattan","10001","1007780018",,"MN-05","3","95","MN17","40.747769","-73.99459","40.7483","-73.994951",,"New Construction","No","Non Prevailing Wage","0","0","96","0","0","0","39","49","7","1","0","0","0","0","96","0","96","480"
"68405","CG TRIO LLC.PILLARS.FY21 (CARROLL GARDENS)","2020-10-14T00:00:00.000",,"217813","239","CARROLL STREET","Brooklyn","11231","3004490012","3007544","BK-06","39","77","BK33","40.680923","-73.996066","40.68073","-73.996196",,"Preservation","No","Non Prevailing Wage","0","3","3","2","1","0","0","7","2","0","0","0","0","0","9","0","9","9"
"68405","CG TRIO LLC.PILLARS.FY21 (CARROLL GARDENS)","2020-10-14T00:00:00.000",,"226824","361","COURT STREET","Brooklyn","11231","3004350001","3007215","BK-06","39","75","BK33","40.681821","-73.996149","40.68173","-73.995893",,"Preservation","No","Non Prevailing Wage","0","6","8","1","0","0","3","8","4","0","0","0","0","0","15","0","15","15"
"68405","CG TRIO LLC.PILLARS.FY21 (CARROLL GARDENS)","2020-10-14T00:00:00.000",,"365721","213","SACKETT STREET","Brooklyn","11231","3003320052","3004178","BK-06","39","67","BK33","40.684022","-73.998926","40.6842","-73.998922",,"Preservation","No","Non Prevailing Wage","0","5","2","0","0","0","0","7","0","0","0","0","0","0","7","0","7","7"
"68296","EVERGREEN AND TIEBOUT LLC.PILLARS.FY21","2020-10-13T00:00:00.000",,"77232","1160","EVERGREEN AVENUE","Bronx","10472","2037380027","2023772","BX-09","17","5002","BX55","40.827316","-73.880774","40.82754","-73.880553",,"Preservation","No","Non Prevailing Wage","4","14","41","2","0","0","0","38","23","0","0","0","0","0","61","0","61","61"
"68296","EVERGREEN AND TIEBOUT LLC.PILLARS.FY21","2020-10-13T00:00:00.000",,"114418","2240","TIEBOUT AVENUE","Bronx","10457","2031430150","2013321","BX-05","15","38302","BX40","40.855583","-73.897879","40.85557","-73.897587",,"Preservation","No","Non Prevailing Wage","6","9","40","1","0","1","0","42","10","5","0","0","0","0","57","0","57","57"
"70501","148 BLEECKER STREET APARTMENT","2020-10-13T00:00:00.000",,"996509","148","BLEECKER STREET","Brooklyn","11221","3033060018",,"BK-04","37","419","BK78","40.69625","-73.920104","40.6961","-73.919916",,"New Construction","No","Non Prevailing Wage","0","0","0","0","8","0","1","3","4","0","0","0","0","0","8","0","8","26"
"70378","CONFIDENTIAL","2020-10-09T00:00:00.000","2020-10-09T00:00:00.000",,"----","----","Bronx",,,,"BX-10","13",,,,,,,"2020-10-09T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"68351","1414 WALTON LLC.PILLARS.FY21","2020-10-06T00:00:00.000",,"119046","1416","WALTON AVENUE","Bronx","10452","2028430074","2008101","BX-04","14","223","BX63","40.839964","-73.915637","40.83994","-73.915345",,"Preservation","No","Non Prevailing Wage","7","36","17","0","0","0","4","32","15","9","0","0","0","0","60","0","60","60"
"70500","33-29 103 STREET APARTMENTS","2020-10-05T00:00:00.000","2021-01-22T00:00:00.000","984917","33-29","103 STREET","Queens","11368","4017180063",,"QN-03","21","379","QN26","40.757004","-73.865552","40.75672","-73.865152","2021-01-22T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","10"
"70496","1780 SHEEPSHEAD BAY ROAD","2020-10-02T00:00:00.000",,"369161","1780","SHEEPSHEAD BAY ROAD","Brooklyn","11235","3087710119",,"BK-15","48","608","BK17","40.584173","-73.950811","40.58422","-73.951113",,"New Construction","No","Non Prevailing Wage","0","0","0","0","7","0","1","2","4","0","0","0","0","0","7","0","7","23"
"51175","BROOK 156","2020-10-01T00:00:00.000",,"927217","740","BROOK AVENUE","Bronx","10451","2023600003",,"BX-01","17","71","BX34","40.81971","-73.911689","40.81993","-73.911866",,"New Construction","No","Non Prevailing Wage","15","14","19","3","0","1","11","19","14","8","0","0","0","0","52","0","52","52"
"70375","CONFIDENTIAL","2020-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"----","----","Brooklyn",,,,"BK-09","35",,,,,,,"2020-10-01T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"70499","222 EAST 44TH STREET PHASE II","2020-10-01T00:00:00.000","2021-03-19T00:00:00.000","13694","212","EAST 44 STREET","Manhattan","10017","1013170009",,"MN-06","4","88","MN19","40.751836","-73.972981","40.75131","-73.972689","2021-03-19T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","16","0","0","8","7","1","0","0","0","0","0","16","0","16","429"
"70567","THE COVE 43-12 HUNTER STREET","2020-10-01T00:00:00.000",,"666040","43-12","HUNTER STREET","Queens","11101","4004340016",,"QN-02","26","19","QN31","40.748103","-73.94206","40.74817","-73.942417",,"New Construction","No","Non Prevailing Wage","0","0","0","0","37","0","19","13","5","0","0","0","0","0","37","0","37","123"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989176","1739","LACOMBE AVENUE","Bronx","10473",,,"BX-09","18","20","BX09","40.814533","-73.86528",,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","4","0","4","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989177","1735","LACOMBE AVENUE","Bronx","10473",,,"BX-09","18","20","BX09","40.814519","-73.865389",,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","4","4","0","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989178","1731","LACOMBE AVENUE","Bronx","10473",,,"BX-09","18","20","BX09","40.814509","-73.865493",,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","1","7","0","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989179","1727","LACOMBE AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","1","7","0","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989181","1723","LACOMBE AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","4","4","4"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"989182","1719","LACOMBE AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","4","4","4"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"996068","1715","LACOMBE AVENUE","Bronx","10473","2035150001",,"BX-09","18","20","BX09","40.814489","-73.865649","40.81566","-73.86673",,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","4","4","0","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"996069","351","BRONX RIVER AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","5","3","0","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"996070","359","BRONX RIVER AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","4","0","4","0","0","0","0","0","8","8","8"
"58479","SOUNDVIEW HOMES - PHASE III","2020-09-30T00:00:00.000",,"996071","355","BRONX RIVER AVENUE","Bronx",,,,"BX-09","18",,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","8","0","0","0","4","0","4","0","0","0","0","0","8","8","8"
"68231","MMN1902 - LEMLE WEST 117 STREET","2020-09-30T00:00:00.000",,"38449","138","WEST 117 STREET","Manhattan","10026","1019010051","1057415","MN-10","9","218","MN11","40.803422","-73.95093","40.80319","-73.950945",,"Preservation","No","Non Prevailing Wage","0","12","14","0","0","1","4","11","12","0","0","0","0","0","27","0","27","27"
"68231","MMN1902 - LEMLE WEST 117 STREET","2020-09-30T00:00:00.000",,"38468","264","WEST 117 STREET","Manhattan","10026","1019220053","1058380","MN-10","9","218","MN11","40.804711","-73.953978","40.80446","-73.953949",,"Preservation","No","Non Prevailing Wage","0","5","9","0","0","0","4","5","4","1","0","0","0","0","14","0","14","14"
"70274","51-55 VERONICA PLACE","2020-09-30T00:00:00.000","2021-06-17T00:00:00.000","993745","51","VERONICA PLACE","Brooklyn","11226",,,"BK-17","40","794","BK95","40.649253","-73.952845",,,"2021-06-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","0","6","0","0","0","0","0","0","6","0","6","14"
"64719","LENOX COURT HDFC.GHPP.FY21","2020-09-29T00:00:00.000",,"23442","170","LENOX AVENUE","Manhattan","10026","1017170069","1053222","MN-10","9","190","MN11","40.803665","-73.948474","40.80361","-73.948048",,"Preservation","No","Non Prevailing Wage","0","2","27","0","0","1","1","1","0","15","0","13","0","0","3","27","30","30"
"70272","2490 3RD AVENUE","2020-09-29T00:00:00.000",,"988947","2490","3 AVENUE","Bronx","10454","2023180019",,"BX-01","8","51","BX39","40.810011","-73.92864","40.80992","-73.928283",,"New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","2","5","2","0","0","0","0","0","9","0","9","28"
"70273","SEA BREEZE TOWER","2020-09-29T00:00:00.000",,"998002","271","SEA BREEZE AVENUE","Brooklyn","11224","3072800110",,"BK-13","48","35602","BK23","40.575929","-73.971926","40.57622","-73.971313",,"New Construction","No","Non Prevailing Wage","0","0","0","0","34","0","7","12","11","4","0","0","0","0","34","0","34","112"
"66807","EAST BROOKLYN NCP","2020-09-25T00:00:00.000",,"991742","190","ESSEX STREET","Brooklyn","11208","3039560059",,"BK-05","37","1168","BK82","40.679859","-73.882732","40.67975","-73.883114",,"New Construction","No","Non Prevailing Wage","4","2","9","0","0","0","0","9","6","0","0","0","0","0","15","0","15","15"
"66807","EAST BROOKLYN NCP","2020-09-25T00:00:00.000",,"996128","223-227","VERMONT STREET","Brooklyn","11207","3037060013",,"BK-05","37","1144","BK85","40.674274","-73.894487","40.67434","-73.894209",,"New Construction","No","Non Prevailing Wage","0","3","8","0","0","0","0","5","6","0","0","0","0","0","11","0","11","11"
"66807","EAST BROOKLYN NCP","2020-09-25T00:00:00.000",,"996129","581-583","BELMONT AVENUE","Brooklyn","11207","3040120034",,"BK-05","37","1150","BK82","40.671759","-73.887944","40.67195","-73.88806",,"New Construction","No","Non Prevailing Wage","2","7","6","0","0","1","0","8","8","0","0","0","0","0","16","0","16","16"
"70249","165 STOCKHOLM STREET","2020-09-25T00:00:00.000",,"377604","165","STOCKHOLM STREET","Brooklyn","11237","3032460051",,"BK-04","37","429","BK77","40.699603","-73.9227","40.69965","-73.922988",,"New Construction","No","Non Prevailing Wage","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","2","6"
"70268","141 WOODBINE STREET","2020-09-24T00:00:00.000","2021-02-05T00:00:00.000","989746","141","WOODBINE STREET","Brooklyn","11221","3033500040",,"BK-04","34","417","BK78","40.692473","-73.916809","40.69266","-73.916967","2021-02-05T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"70269","1520 FULTON STREET","2020-09-24T00:00:00.000",,"297501","1520","FULTON STREET","Brooklyn","11216","3018640014",,"BK-03","36","271","BK61","40.679859","-73.93992","40.67957","-73.939931",,"New Construction","No","Non Prevailing Wage","0","0","0","0","15","0","0","7","8","0","0","0","0","0","15","0","15","49"
"70271","29-19 NEWTOWN AVENUE","2020-09-24T00:00:00.000",,"683888","29-19","NEWTOWN AVENUE","Queens","11102","4005970007",,"QN-01","22","69","QN71","40.768556","-73.921425","40.76906","-73.921464",,"New Construction","No","Non Prevailing Wage","0","0","0","0","14","0","2","5","7","0","0","0","0","0","14","0","14","44"
"70265","1035 CORTELYOU ROAD","2020-09-23T00:00:00.000",,"995981","1027","CORTELYOU ROAD","Brooklyn","11218","3051410112",,"BK-14","40","1522","BK42","40.639396","-73.968501","40.63974","-73.968209",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","10"
"70266","168 EAST 100TH STREET","2020-09-23T00:00:00.000","2021-02-05T00:00:00.000","994198","168","EAST 100 STREET","Manhattan","10029","1016270042",,"MN-11","5","166","MN33","40.788144","-73.948406","40.78781","-73.94819","2021-02-05T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","5","0","0","5","0","0","0","0","0","0","5","0","5","16"
"70267","312 DEVOE STREET","2020-09-23T00:00:00.000",,"232969","312","DEVOE STREET","Brooklyn","11211","3029210012",,"BK-01","34","481","BK90","40.713833","-73.937974","40.71364","-73.938054",,"New Construction","No","Non Prevailing Wage","0","0","0","0","7","0","0","3","4","0","0","0","0","0","7","0","7","22"
"70305","CONFIDENTIAL","2020-09-23T00:00:00.000","2020-09-23T00:00:00.000",,"----","----","Staten Island",,,,"SI-03","51",,,,,,,"2020-09-23T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"70263","83-67 116TH STREET","2020-09-22T00:00:00.000","2021-03-12T00:00:00.000","530526","83-67","116 STREET","Queens","11418","4033210175",,"QN-09","29","134","QN60","40.704521","-73.835823","40.70473","-73.83557","2021-03-12T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","14","0","4","6","4","0","0","0","0","0","14","0","14","48"
"70264","857 HORNADAY PLACE","2020-09-22T00:00:00.000",,"988159","2145","MOHEGAN AVENUE","Bronx","10460","2031190048",,"BX-06","15","363","BX17","40.846865","-73.882325","40.84693","-73.88243",,"New Construction","No","Non Prevailing Wage","0","0","0","0","5","0","1","1","3","0","0","0","0","0","5","0","5","15"
"70261","360 VAN DUZER STREET","2020-09-21T00:00:00.000","2020-09-21T00:00:00.000","995582","360","VAN DUZER STREET","Staten Island","10304","5005150036",,"SI-01","49","21","SI37","40.62933","-74.07938","40.62955","-74.079705","2020-09-21T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"70262","50 CLARKSON AVENUE","2020-09-21T00:00:00.000",,"977102","52","CLARKSON AVENUE","Brooklyn","11226","3050640036",,"BK-14","40","79602","BK60","40.654934","-73.95802","40.65459","-73.957956",,"New Construction","No","Non Prevailing Wage","0","0","0","0","28","0","2","17","9","0","0","0","0","0","28","0","28","93"
"70260","380 GROVE STREET","2020-09-18T00:00:00.000",,"305043","378","GROVE STREET","Brooklyn","11237","3033280026",,"BK-04","37","441","BK77","40.700335","-73.913751","40.70028","-73.913463",,"New Construction","No","Non Prevailing Wage","0","0","0","0","12","0","2","6","4","0","0","0","0","0","12","0","12","39"
"70308","CONFIDENTIAL","2020-09-18T00:00:00.000","2020-09-18T00:00:00.000",,"----","----","Manhattan",,,,"MN-09","7",,,,,,,"2020-09-18T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"68781","WELLLIFE. 80-97 CYPRESS AVENUE","2020-09-17T00:00:00.000",,"992093","80-97","CYPRESS AVENUE","Queens","11385","4037310065",,"QN-05","30","565","QN19","40.692336","-73.893687","40.69264","-73.894105",,"New Construction","No","Non Prevailing Wage","40","0","26","0","0","0","46","8","12","0","0","0","0","0","66","0","66","66"
"70258","482 SENECA AVENUE","2020-09-17T00:00:00.000","2020-09-17T00:00:00.000","694488","484","SENECA AVENUE","Queens","11385","4034330035",,"QN-05","34","545","QN20","40.705695","-73.912583","40.70545","-73.912659","2020-09-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","7","0","0","3","3","1","0","0","0","0","7","0","7","20"
"70259","58 GREENPOINT AVENUE","2020-09-17T00:00:00.000",,"304809","56","GREENPOINT AVENUE","Brooklyn","11222","3025620010",,"BK-01","33","565","BK76","40.729767","-73.958691","40.72952","-73.958673",,"New Construction","No","Non Prevailing Wage","0","0","0","0","5","0","0","5","0","0","0","0","0","0","5","0","5","14"
"70256","222 JOHNSON AVENUE","2020-09-16T00:00:00.000",,"992615","222","JOHNSON AVENUE","Brooklyn","11206","3030720040",,"BK-01","34","493","BK78","40.706865","-73.940202","40.70667","-73.940206",,"New Construction","No","Non Prevailing Wage","0","0","24","0","11","0","6","19","10","0","0","0","0","0","35","0","35","116"
"70257","61 SCHAEFER STREET","2020-09-16T00:00:00.000","2021-02-12T00:00:00.000","996041","61","SCHAEFER STREET","Brooklyn","11207","3034210059",,"BK-04","37","401","BK78","40.686282","-73.911173","40.6863","-73.911491","2021-02-12T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"70253","1801 BROADWAY","2020-09-15T00:00:00.000",,"992194","1801","BROADWAY","Brooklyn","11207","3034560002",,"BK-04","37","403","BK78","40.681883","-73.908641","40.68217","-73.908565",,"New Construction","No","Non Prevailing Wage","0","0","0","0","13","0","2","4","7","0","0","0","0","0","13","0","13","41"
"70254","410 EAST 28 STREET","2020-09-15T00:00:00.000",,"255045","410","EAST 28 STREET","Brooklyn","11226","3052140013",,"BK-17","45","828","BK95","40.640487","-73.950394","40.64051","-73.950675",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","10"
"70255","THE CROWN","2020-09-15T00:00:00.000",,"968238","524","OCEAN VIEW AVENUE","Brooklyn","11235","3086750076",,"BK-13","48","362","BK19","40.579489","-73.96255","40.57929","-73.962402",,"New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","0","5","4","0","0","0","0","0","9","0","9","27"
"70252","65 WOODBINE STREET","2020-09-14T00:00:00.000",,"970975","65","WOODBINE STREET","Brooklyn","11221","3033490045",,"BK-04","34","399","BK78","40.690625","-73.918628","40.69074","-73.918844",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"70251","48 JEFFERSON STREET","2020-09-10T00:00:00.000","2020-09-10T00:00:00.000","989749","48","JEFFERSON STREET","Brooklyn","11206","3031710013",,"BK-04","34","391","BK78","40.698646","-73.933228","40.6984","-73.933365","2020-09-10T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","8"
"70250","74-10 BROADWAY","2020-09-08T00:00:00.000",,"471425","40-15","74 STREET","Queens","11373","4014850019",,"QN-04","25","267","QN29","40.746282","-73.891309","40.74635","-73.89111",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","10"
"70248","1626 & 1630 BROOKLYN AVENUE","2020-09-04T00:00:00.000",,"214631","1630","BROOKLYN AVENUE","Brooklyn","11210","3075630059",,"BK-17","45","784","BK91","40.633292","-73.941908","40.6333","-73.94221",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","3"
