,building_id,borough,street_name,house_number,project_id,latitude,longitude
136,46128.0,Bronx,ARTHUR AVENUE,1842,67478,40.84425,-73.894348
137,46129.0,Bronx,ARTHUR AVENUE,1844,67478,40.844269,-73.894329
138,46130.0,Bronx,ARTHUR AVENUE,1846,67478,40.844291,-73.894311
139,46132.0,Bronx,ARTHUR AVENUE,1884,67478,40.845043,-73.893739
140,46133.0,Bronx,ARTHUR AVENUE,1888,67478,40.845098,-73.893703
141,60359.0,Bronx,DALY AVENUE,2068,67478,40.843775,-73.882266
142,66035.0,Bronx,EAST 178 STREET,910,67478,40.842859,-73.883583
143,66154.0,Bronx,EAST 179 STREET,867,67478,40.844271,-73.884184
144,66160.0,Bronx,EAST 179 STREET,916,67478,40.843523,-73.882733
145,66163.0,Bronx,EAST 179 STREET,934,67478,40.843187,-73.882086
146,66353.0,Bronx,EAST 181 STREET,867,67478,40.846155,-73.882533
147,74509.0,Bronx,VYSE AVENUE,1961,67478,40.841426,-73.882689
148,76629.0,Bronx,ELSMERE PLACE,866,67478,40.842379,-73.886743
149,76634.0,Bronx,ELSMERE PLACE,890,67478,40.842088,-73.886154
150,77601.0,Bronx,FAIRMOUNT PLACE,895,67478,40.841388,-73.88635
151,110095.0,Bronx,SOUTHERN BOULEVARD,1941,67478,40.842268,-73.88576
152,118544.0,Bronx,VYSE AVENUE,2081,67478,40.843403,-73.880929
153,998619.0,Brooklyn,MARCUS GARVEY BOULEVARD,57,67583,40.697473,-73.940921
154,995172.0,Brooklyn,SULLIVAN PLACE,1,69931,40.66408,-73.960992
155,995897.0,Brooklyn,REMSEN AVENUE,407,69940,40.655706,-73.923187
156,996604.0,Queens,JAMAICA AVENUE,138-41,70434,40.702547,-73.813903
157,997168.0,Staten Island,SCARBORO AVENUE,80,70606,40.613706,-74.062592
158,997379.0,Queens,116 STREET,82-77,70668,40.707094,-73.836484
159,998642.0,Queens,DOUGLASTON PARKWAY,44-14,70798,40.766209,-73.745283
160,998916.0,Brooklyn,PRESIDENT STREET,1781,70806,,
161,,Queens,----,----,71099,,
162,,Staten Island,----,----,71102,,
163,991419.0,Queens,ONDERDONK AVENUE,455,71125,40.707108,-73.91248
164,991377.0,Brooklyn,36 STREET,1121,71127,40.644266,-73.987842
165,,Queens,----,----,71173,,
166,811831.0,Queens,SEAGIRT BOULEVARD,19-15,70076,40.595128,-73.7534
167,999024.0,Bronx,EAST 165 STREET,305,70470,40.828867,-73.91512
168,540066.0,Queens,127 AVENUE,168-10,70652,40.678063,-73.773885
169,810840.0,Queens,127 AVENUE,168-20,70652,40.677956,-73.773687
170,810841.0,Queens,127 AVENUE,168-30,70652,40.67812,-73.773517
171,810842.0,Queens,127 AVENUE,168-40,70652,40.678403,-73.773656
172,810843.0,Queens,130 AVENUE,163-15,70652,40.676562,-73.777892
173,810844.0,Queens,130 AVENUE,163-25,70652,40.676647,-73.776921
174,810845.0,Queens,130 AVENUE,163-35,70652,40.676399,-73.776082
175,810846.0,Queens,130 AVENUE,163-45,70652,40.676292,-73.776039
176,810847.0,Queens,130 AVENUE,170-10,70652,40.676601,-73.771517
177,810848.0,Queens,130 AVENUE,170-20,70652,40.676488,-73.771381
178,810849.0,Queens,130 AVENUE,170-30,70652,40.676795,-73.771088
179,810850.0,Queens,130 AVENUE,170-40,70652,40.676919,-73.77125
180,810852.0,Queens,133 AVENUE,172-10,70652,40.675427,-73.76903
181,810853.0,Queens,133 AVENUE,172-20,70652,40.6751,-73.769104
182,810854.0,Queens,133 AVENUE,172-30,70652,40.67502,-73.768588
183,810855.0,Queens,133 AVENUE,172-40,70652,40.676016,-73.768707
184,811036.0,Queens,166 PLACE,134-15,70652,40.672639,-73.773705
185,811037.0,Queens,166 PLACE,134-35,70652,40.673116,-73.773505
186,811038.0,Queens,166 PLACE,134-45,70652,40.672337,-73.77372
187,812047.0,Queens,166 PLACE,134-25,70652,40.672848,-73.773628
188,997507.0,Manhattan,8 AVENUE,278,70658,40.745848,-73.998069
189,998853.0,Queens,METROPOLITAN AVENUE,132-77,70815,40.70284,-73.818461
190,999048.0,Brooklyn,VANDERBILT AVENUE,445,71122,40.685022,-73.968205
191,981841.0,Brooklyn,WYTHE AVENUE,428,71123,40.71121,-73.966534
192,975454.0,Brooklyn,EUCLID AVENUE,250,62193,40.68235,-73.873927
193,67067.0,Bronx,EAST 197 STREET,220,69140,40.869015,-73.89092
194,122133.0,Bronx,WEST MOSHOLU PARKWAY NORTH,17,69140,,
195,996451.0,Bronx,HOE AVENUE,1281,70293,40.83057,-73.890709
196,996450.0,Queens,NORTHERN BOULEVARD,241-15,70384,40.765059,-73.745305
197,996660.0,Bronx,ELSMERE PLACE,915,70444,40.84159,-73.8851
198,998864.0,Bronx,CASTLE HILL AVENUE,1353,70800,40.835766,-73.852116
199,982249.0,Queens,4 STREET,26-02,71117,40.775924,-73.932753
200,694478.0,Queens,SENECA AVENUE,460,71120,40.706115,-73.9133
201,997258.0,Bronx,SHAKESPEARE AVENUE,1540,63774,40.845667,-73.919241
202,972163.0,Manhattan,EAST 112 STREET,50,63974,40.797129,-73.945972
203,991371.0,Bronx,WATSON AVENUE,1810,67898,40.827858,-73.864953
204,995045.0,Brooklyn,COMMERCIAL STREET,45,69591,40.736516,-73.958092
205,998888.0,Brooklyn,LINDEN BOULEVARD,2749,70793,40.669483,-73.862718
206,863998.0,Bronx,PUTNAM AVENUE WEST,3800,69285,,
207,116184.0,Bronx,UNDERHILL AVENUE,1049,71071,40.82755,-73.861554
208,517115.0,Queens,106 STREET,101-35,71075,40.686503,-73.836758
209,992115.0,Brooklyn,WARWICK STREET,410,68572,40.673722,-73.88594
210,997194.0,Bronx,GRAND AVENUE,2528,70633,40.865215,-73.901429
211,998851.0,Bronx,MANIDA STREET,661,70796,40.813221,-73.888075
212,,Bronx,----,----,71051,,
213,,Brooklyn,----,----,71052,,
214,56820.0,Bronx,CLAY AVENUE,1175,70188,40.831754,-73.910975
215,56822.0,Bronx,CLAY AVENUE,1179,70188,40.831842,-73.910928
216,56825.0,Bronx,CLAY AVENUE,1186,70188,40.831836,-73.910907
217,56828.0,Bronx,CLAY AVENUE,1191,70188,40.832099,-73.910784
218,56831.0,Bronx,CLAY AVENUE,1198,70188,40.832094,-73.910765
219,56940.0,Bronx,CLAY AVENUE,1394,70188,40.837051,-73.907965
220,997454.0,Queens,PARSONS BOULEVARD,71-82,70607,40.72825,-73.811173
221,999046.0,Brooklyn,FENIMORE STREET,735,71115,40.659481,-73.93792
222,55105.0,Bronx,CARPENTER AVENUE,3817,67592,40.884992,-73.865398
223,185434.0,Brooklyn,ATKINS AVENUE,305,67592,40.671236,-73.878165
224,209449.0,Brooklyn,BERRIMAN STREET,349,67592,40.669779,-73.878756
225,281138.0,Brooklyn,EAST 91 STREET,140,67592,40.660891,-73.927679
226,322293.0,Brooklyn,LAFAYETTE AVENUE,580,67592,40.689773,-73.952189
227,389130.0,Brooklyn,WAVERLY AVENUE,110,67592,40.694462,-73.9681
228,389258.0,Brooklyn,WAVERLY AVENUE,99,67592,40.694698,-73.968125
229,516144.0,Queens,105 AVENUE,143-03,67592,40.69154,-73.808568
230,516172.0,Queens,105 AVENUE,144-29,67592,40.692244,-73.807741
231,516281.0,Queens,105 AVENUE,171-40,67592,40.702116,-73.785373
232,551178.0,Queens,141 AVENUE,185-10,67592,40.670979,-73.758779
233,561907.0,Queens,153 STREET,118-35,67592,40.680341,-73.789369
234,571099.0,Queens,166 STREET,114-22,67592,40.689502,-73.782994
235,571220.0,Queens,166 STREET,144-23,67592,40.665609,-73.777395
236,578905.0,Queens,176 STREET,146-23,67592,40.661752,-73.770069
237,606962.0,Queens,219 STREET,119-12,67592,40.691835,-73.74288
238,630845.0,Queens,BAYFIELD AVENUE,69-33,67592,40.598853,-73.799709
239,654423.0,Queens,FERNSIDE PLACE,231,67592,40.596062,-73.757526
240,695841.0,Queens,SPRINGFIELD BOULEVARD,113-44,67592,40.702787,-73.740746
241,998897.0,Manhattan,EAST 23 STREET,202,70150,40.738669,-73.982784
242,992730.0,Brooklyn,ATLANTIC AVENUE,963,69221,40.680263,-73.960337
243,691146.0,Queens,RIVERTON STREET,118-97,71070,40.687785,-73.762735
244,991477.0,Bronx,TOWNSEND AVENUE,1728,71111,40.846922,-73.911743
245,984450.0,Bronx,EAST 147 STREET,516,71113,40.813364,-73.914985
246,992041.0,Bronx,EAST 147 STREET,518,71113,40.813345,-73.914931
247,998848.0,Bronx,GRAND CONCOURSE,322,69119,40.814571,-73.928878
248,991455.0,Bronx,EAST 198 STREET,27,71110,40.871127,-73.892591
249,545660.0,Queens,133 AVENUE,96-16,71073,40.676015,-73.840652
250,995898.0,Manhattan,BROADWAY,2555,69687,40.794451,-73.971945
251,,Bronx,----,----,71061,,
252,381972.0,Brooklyn,TROUTMAN STREET,56,71068,40.698467,-73.931789
253,426282.0,Queens,38 STREET,25-49,71108,40.767787,-73.91292
254,995900.0,Brooklyn,MYRTLE AVENUE,493,69851,40.693495,-73.965327
255,982686.0,Queens,49 STREET,25-88,71106,40.762465,-73.906238
256,999045.0,Queens,172 STREET,36-23,71107,40.762772,-73.794213
257,993634.0,Queens,27 AVENUE,11-Mar,69331,,
258,88276.0,Bronx,INTERVALE AVENUE,941,68831,40.821167,-73.896902
259,115286.0,Bronx,TINTON AVENUE,976,68831,40.823716,-73.902712
260,298297.0,Brooklyn,FULTON STREET,346,71104,40.69197,-73.988659
261,995212.0,Brooklyn,VANDERBILT AVENUE,545,69116,40.682132,-73.967605
262,992356.0,Brooklyn,CLINTON AVENUE,550,69117,40.682036,-73.966617
263,987934.0,Brooklyn,LEXINGTON AVENUE,811,67125,40.690269,-73.928498
264,25196.0,Manhattan,MANHATTAN AVENUE,152,69473,40.799419,-73.960905
265,805081.0,Manhattan,MANHATTAN AVENUE,156,69473,40.799476,-73.960866
266,805082.0,Manhattan,MANHATTAN AVENUE,160,69473,40.799536,-73.960822
267,805083.0,Manhattan,MANHATTAN AVENUE,164,69473,40.799594,-73.960779
268,994100.0,Brooklyn,MONTAGUE STREET,200,69491,40.693903,-73.991129
269,998965.0,Brooklyn,EVERGREEN AVENUE,334,71091,40.694952,-73.925183
270,138028.0,Brooklyn,12 STREET,383,71100,40.665573,-73.984057
271,205926.0,Brooklyn,BEDFORD AVENUE,2337,71101,40.646816,-73.955654
272,3518.0,Manhattan,ADAM C POWELL BOULEVARD,2274,65433,40.814447,-73.94434
273,40472.0,Manhattan,WEST 132 STREET,24,65433,40.811258,-73.940004
274,40587.0,Manhattan,WEST 133 STREET,202,65433,40.814198,-73.945117
275,374844.0,Brooklyn,ST MARKS AVENUE,545,71089,40.675831,-73.955549
276,82951.0,Bronx,HALL PLACE,1035,68196,40.824442,-73.897895
277,88153.0,Bronx,INTERVALE AVENUE,1036,68196,40.824477,-73.896843
278,88154.0,Bronx,INTERVALE AVENUE,1039,68196,40.824515,-73.896861
279,88184.0,Bronx,INTERVALE AVENUE,1158,68196,40.827643,-73.895754
280,109978.0,Bronx,SOUTHERN BOULEVARD,1118,68196,40.826525,-73.891904
281,114967.0,Bronx,TIFFANY STREET,1141,68196,40.82683,-73.894964
282,983225.0,Manhattan,BROADWAY,4790,66903,40.865947,-73.926075
283,680710.0,Queens,MOTT AVENUE,14-15,67991,40.601257,-73.747921
284,992290.0,Brooklyn,CHESTER STREET,401,69042,40.66174,-73.909671
285,998544.0,Manhattan,EAST 125 STREET,212,69561,40.803469,-73.935294
286,,Staten Island,----,----,70951,,
287,873392.0,Manhattan,RIVER PLACE,1,71088,40.761614,-74.00022
288,628815.0,Queens,ASTORIA BOULEVARD,110-14,68567,40.76017,-73.860015
289,997560.0,Brooklyn,CLIFTON PLACE,200,71087,40.688545,-73.956344
290,746278.0,Staten Island,HOOKER PLACE,102,70919,40.631258,-74.142863
291,992174.0,Queens,CRESCENT STREET,30-82,71086,40.766393,-73.926142
292,309172.0,Brooklyn,HAVEMEYER STREET,70,71084,40.714414,-73.954978
293,982491.0,Brooklyn,BERGEN STREET,1528,71085,40.675139,-73.93253
294,993982.0,Manhattan,NORFOLK STREET,60,66740,40.717121,-73.988013
295,765452.0,Staten Island,NORTH BURGHER AVENUE,61,70918,40.639836,-74.115461
296,411779.0,Queens,CRESCENT STREET,38-35,71083,40.755379,-73.936174
297,,Bronx,----,----,70956,,
298,,Brooklyn,----,----,70958,,
299,988857.0,Queens,48 AVENUE,45-07,71079,40.739406,-73.920214
300,953604.0,Manhattan,AMSTERDAM AVENUE,2494,71081,40.849712,-73.929773
301,982149.0,Brooklyn,BERGEN STREET,1545,71082,40.675142,-73.932296
302,998706.0,Bronx,HEATH AVENUE,2724,71078,40.871655,-73.905321
303,,Queens,----,----,70957,,
304,992933.0,Queens,ARCHER AVENUE,163-05,69254,40.703405,-73.795698
305,985857.0,Brooklyn,3 AVENUE,577,71077,40.667616,-73.994218
306,,Queens,----,----,70959,,
307,,Brooklyn,----,----,70960,,
308,419220.0,Queens,32 STREET,25-18,71076,40.769338,-73.918059
309,209164.0,Brooklyn,BERGEN STREET,992,69441,40.676446,-73.954045
310,295918.0,Brooklyn,FRANKLIN AVENUE,658,69441,40.675755,-73.95614
311,295950.0,Brooklyn,FRANKLIN AVENUE,693,69441,40.674802,-73.956465
312,295952.0,Brooklyn,FRANKLIN AVENUE,695,69441,40.674748,-73.956483
313,295953.0,Brooklyn,FRANKLIN AVENUE,697,69441,40.674693,-73.956505
314,296014.0,Brooklyn,FRANKLIN AVENUE,786,69441,40.67172,-73.957603
315,307342.0,Brooklyn,HANCOCK STREET,721,69441,40.685324,-73.925839
316,307343.0,Brooklyn,HANCOCK STREET,723,69441,40.685329,-73.925792
317,317444.0,Brooklyn,JEFFERSON AVENUE,680,69441,40.685516,-73.930562
318,317447.0,Brooklyn,JEFFERSON AVENUE,684,69441,40.685533,-73.930429
319,317515.0,Brooklyn,JEFFERSON AVENUE,768,69441,40.686032,-73.926076
320,331146.0,Brooklyn,MADISON STREET,660,69441,40.686884,-73.931693
321,331152.0,Brooklyn,MADISON STREET,668,69441,40.686914,-73.931444
322,337955.0,Brooklyn,MILLER AVENUE,433,69441,40.67029,-73.890604
323,337958.0,Brooklyn,MILLER AVENUE,437,69441,40.669832,-73.890489
324,357206.0,Brooklyn,PROSPECT PLACE,572,69441,40.675368,-73.957946
325,358498.0,Brooklyn,PUTNAM AVENUE,828,69441,40.686498,-73.928531
326,360415.0,Brooklyn,MALCOLM X BOULEVARD,186,69441,40.686938,-73.929868
327,360424.0,Brooklyn,MALCOLM X BOULEVARD,201,69441,40.686144,-73.929692
328,360426.0,Brooklyn,MALCOLM X BOULEVARD,205,69441,40.686032,-73.929667
329,360427.0,Brooklyn,MALCOLM X BOULEVARD,206,69441,40.686257,-73.929736
330,373725.0,Brooklyn,ST JOHNS PLACE,1405,69441,40.670646,-73.931937
331,374066.0,Brooklyn,ST JOHNS PLACE,611,69441,40.672558,-73.957984
332,376783.0,Brooklyn,STERLING PLACE,582,69441,40.673752,-73.959288
333,,Bronx,----,----,70874,,
334,,Staten Island,----,----,70881,,
335,998360.0,Bronx,BRUCKNER BOULEVARD,101,70871,40.805265,-73.923722
336,144438.0,Brooklyn,19 STREET,590,70870,40.654816,-73.979583
337,982272.0,Brooklyn,HERKIMER STREET,954,70869,40.678125,-73.921986
338,998359.0,Brooklyn,HERKIMER STREET,948,70869,40.678133,-73.922173
339,991164.0,Brooklyn,BEDFORD AVENUE,1104,68142,40.686942,-73.954636
340,279793.0,Brooklyn,EAST 86 STREET,714,70802,40.639544,-73.910223
341,56536.0,Bronx,CLAFLIN AVENUE,2720,70868,40.869694,-73.901007
342,875873.0,Manhattan,UNION SQUARE SOUTH,1,70838,40.735319,-73.99165
343,999340.0,Bronx,GRAND AVENUE,2625,70867,40.867209,-73.899944
344,,Brooklyn,----,----,70873,,
345,296007.0,Brooklyn,FRANKLIN AVENUE,776,70866,40.671978,-73.957509
346,,Queens,----,----,70877,,
347,62839.0,Bronx,EAST 138 STREET,582,70864,40.806551,-73.916872
348,692150.0,Queens,ROCKAWAY BOULEVARD,86-15,70865,40.683024,-73.853871
349,,Manhattan,----,----,70760,,
350,25346.0,Manhattan,MANHATTAN AVENUE,565,69878,40.809719,-73.953411
351,,Queens,----,----,70759,,
352,387292.0,Brooklyn,VERONICA PLACE,177,70860,40.645808,-73.952606
353,387297.0,Brooklyn,VERONICA PLACE,185,70860,40.645662,-73.952596
354,629763.0,Queens,AUSTIN STREET,65-60,71060,40.725552,-73.859298
355,986508.0,Brooklyn,4 AVENUE,875,67268,40.656237,-74.002408
356,966785.0,Queens,JACKSON AVENUE,22-44,70840,40.74564,-73.94609
357,988545.0,Bronx,BURR AVENUE,2115,70857,40.854968,-73.828171
358,997781.0,Brooklyn,LAWTON STREET,26,70859,40.6954,-73.930447
359,995941.0,Bronx,CRUGER AVENUE,3214,70855,40.871929,-73.866133
360,,Manhattan,----,----,70751,,
361,,Queens,----,----,70752,,
362,248169.0,Brooklyn,EAST 19 STREET,1533,70854,40.612556,-73.955115
363,980695.0,Brooklyn,PACIFIC STREET,2266,70850,40.675445,-73.909436
364,119104.0,Bronx,WALTON AVENUE,2010,70852,40.852537,-73.907293
365,997788.0,Brooklyn,EASTERN PARKWAY,1825,70847,40.674983,-73.908737
366,,Brooklyn,----,----,70748,,
367,,Staten Island,----,----,70749,,
368,302707.0,Brooklyn,GRAND STREET,522,70862,40.711023,-73.950338
369,867489.0,Manhattan,EAST 94 STREET,345,70863,40.782486,-73.946934
370,997201.0,Brooklyn,RUTLAND ROAD,352,70861,40.659486,-73.949068
371,697573.0,Queens,STEINWAY STREET,36-20,70858,40.753253,-73.923688
372,325333.0,Brooklyn,LEXINGTON AVENUE,770,70853,40.690236,-73.928624
373,992725.0,Brooklyn,LEXINGTON AVENUE,774,70853,40.690252,-73.928495
374,324070.0,Brooklyn,LENOX ROAD,142,70856,40.653856,-73.954709
375,989694.0,Bronx,CROTONA AVENUE,1893,70849,40.844171,-73.892197
376,998358.0,Brooklyn,CHURCH AVENUE,1634,70851,40.648856,-73.964536
377,,Staten Island,----,----,70665,,
378,994482.0,Brooklyn,UNION AVENUE,34,69813,40.700831,-73.950274
379,996855.0,Manhattan,WEST 124 STREET,202,70488,40.808513,-73.949359
380,989006.0,Manhattan,WEST 141 STREET,349,68867,40.820997,-73.945418
381,212712.0,Brooklyn,BRIGHTON 6 STREET,3161,69261,40.575657,-73.961105
382,308660.0,Brooklyn,HART STREET,605,70839,40.697965,-73.927599
383,380326.0,Brooklyn,SUYDAM STREET,118,70839,40.698363,-73.928324
384,,Brooklyn,----,----,70663,,
385,,Bronx,----,----,70666,,
386,997955.0,Brooklyn,BERGEN STREET,1381,70846,40.675389,-73.936939
387,214130.0,Brooklyn,BROADWAY,329,70848,40.707973,-73.956588
388,995371.0,Brooklyn,WEST 15 STREET,2848,70843,40.578025,-73.982883
389,43002.0,Manhattan,WEST 163 STREET,465,70844,40.836194,-73.938586
390,988311.0,Brooklyn,EAST 23 STREET,2655,70845,40.587495,-73.946534
391,989718.0,Brooklyn,BUSHWICK AVENUE,898,70842,40.693396,-73.925116
392,297897.0,Brooklyn,FULTON STREET,2741,70841,40.677791,-73.893349
393,,Queens,----,----,70659,,
394,337211.0,Brooklyn,MIDWOOD STREET,648,70837,40.660824,-73.939072
395,4162.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2796,69817,40.825108,-73.940244
396,4165.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2799,69817,40.825226,-73.940179
397,4167.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2801,69817,40.82529,-73.940132
398,42237.0,Manhattan,WEST 148 STREET,302,69817,40.824818,-73.940682
399,42238.0,Manhattan,WEST 148 STREET,304,69817,40.824823,-73.940696
400,42329.0,Manhattan,WEST 149 STREET,302,69817,40.82546,-73.940266
401,42331.0,Manhattan,WEST 149 STREET,304,69817,40.825482,-73.940324
402,42332.0,Manhattan,WEST 149 STREET,305,69817,40.825498,-73.940313
403,805984.0,Manhattan,WEST 148 STREET,310,69817,40.824842,-73.94074
404,55095.0,Bronx,CARLISLE PLACE,3554,70836,40.877928,-73.863282
405,991233.0,Bronx,GERARD AVENUE,445,68797,40.817398,-73.929872
406,41403.0,Manhattan,WEST 140 STREET,143,68866,40.817879,-73.939944
407,41405.0,Manhattan,WEST 140 STREET,151,68866,40.817947,-73.940113
408,41431.0,Manhattan,WEST 140 STREET,227,68866,40.818904,-73.942389
409,41436.0,Manhattan,WEST 140 STREET,233,68866,40.818953,-73.942508
410,41511.0,Manhattan,WEST 141 STREET,226,68866,40.819513,-73.94194
411,41512.0,Manhattan,WEST 141 STREET,228,68866,40.819529,-73.94198
412,41513.0,Manhattan,WEST 141 STREET,230,68866,40.819549,-73.94202
413,90266.0,Bronx,KNOX PLACE,3415,69305,40.88173,-73.883746
414,993841.0,Bronx,GERARD AVENUE,414,69330,40.817096,-73.92997
415,52669.0,Bronx,BROOK AVENUE,199,70165,40.806528,-73.919989
416,52670.0,Bronx,BROOK AVENUE,205,70165,40.806685,-73.919873
417,52794.0,Bronx,BROWN PLACE,198,70165,40.806935,-73.920744
418,52795.0,Bronx,BROWN PLACE,202,70165,40.807003,-73.920693
419,996947.0,Queens,REDFERN AVENUE,1721,64886,40.606694,-73.753145
420,5607.0,Manhattan,AMSTERDAM AVENUE,1638,67746,40.822599,-73.949543
421,22537.0,Manhattan,HAMILTON PLACE,93,67746,40.823225,-73.950305
422,60070.0,Bronx,CROTONA PARKWAY,2100,69020,40.845931,-73.884026
423,66235.0,Bronx,EAST 180 STREET,503,69020,40.851016,-73.89464
424,66477.0,Bronx,EAST 183 STREET,308,69020,40.856665,-73.897777
425,66480.0,Bronx,EAST 183 STREET,314,69020,40.856596,-73.897578
426,81461.0,Bronx,GRAND AVENUE,2042,69020,40.854174,-73.909225
427,110103.0,Bronx,SOUTHERN BOULEVARD,2125,69020,40.846666,-73.883902
428,116849.0,Bronx,DR M L KING JR BOULEVARD,1821,69020,40.851288,-73.91464
429,116884.0,Bronx,DR M L KING JR BOULEVARD,1982,69020,40.854483,-73.911625
430,117050.0,Bronx,VALENTINE AVENUE,2242,69020,40.856171,-73.898428
431,806990.0,Bronx,TIEBOUT AVENUE,2317,69020,40.857057,-73.89697
432,975365.0,Bronx,EAST 149 STREET,65,63772,40.819422,-73.931333
433,996955.0,Brooklyn,WEST STREET,29,65499,40.727124,-73.958826
434,996389.0,Bronx,EAST 183 STREET,373,66751,40.856312,-73.895753
435,372153.0,Brooklyn,SOUTH 3 STREET,338,66940,40.709289,-73.953719
436,996890.0,Bronx,CAMBRELENG AVENUE,2317,70534,40.853182,-73.885925
437,994593.0,Manhattan,SUFFOLK STREET,55,69230,40.71695,-73.987158
438,92365.0,Bronx,LONGFELLOW AVENUE,1042,67357,40.824416,-73.887695
439,116493.0,Bronx,UNION AVENUE,774,67357,40.818266,-73.903519
440,116557.0,Bronx,UNION AVENUE,993,67357,40.823778,-73.90144
441,116558.0,Bronx,UNION AVENUE,995,67357,40.823814,-73.901426
442,110467.0,Bronx,ST ANNS AVENUE,350,70077,40.809478,-73.915752
443,988169.0,Queens,102 STREET,53-08,70533,40.741219,-73.859214
444,989116.0,Brooklyn,EMERALD STREET,573,65304,40.668754,-73.858798
445,643979.0,Queens,CLAUDE AVENUE,160-30,66722,40.690561,-73.788544
446,989183.0,Bronx,WEST FARMS ROAD,1923,66879,40.83877,-73.880999
447,,Bronx,----,----,67599,,
448,996758.0,Bronx,EAST 212 STREET,718,68125,40.878308,-73.864804
449,996771.0,Bronx,EAST 211 STREET,713,68125,40.877719,-73.865239
450,996730.0,Bronx,WEBSTER AVENUE,2856,68132,40.866723,-73.884546
451,996485.0,Bronx,PURDY STREET,1701,68160,40.839853,-73.853913
452,996280.0,Bronx,EAST 203 STREET,270,68741,40.873342,-73.88405
453,996281.0,Bronx,EAST 202 STREET,261,68741,40.872791,-73.884688
454,46149.0,Bronx,ARTHUR AVENUE,2001,70531,40.847394,-73.892799
455,991583.0,Queens,44 DRIVE,21-59,70532,40.748034,-73.946922
456,,Queens,----,----,70489,,
457,,Bronx,----,----,70490,,
458,984094.0,Brooklyn,OCEAN AVENUE,2633,70527,40.597167,-73.950977
459,996889.0,Bronx,EAST 222 STREET,629,70529,40.886399,-73.863818
460,216940.0,Brooklyn,CARLTON AVENUE,105,68733,40.694581,-73.973188
461,989703.0,Brooklyn,42 STREET,1225,70525,40.639855,-73.989529
462,996887.0,Brooklyn,EAST 32 STREET,596,70526,40.636563,-73.946142
463,996888.0,Brooklyn,EAST 32 STREET,586,70526,40.63664,-73.946153
464,984002.0,Queens,103 STREET,37-56,70523,40.752781,-73.864207
465,381977.0,Brooklyn,TROUTMAN STREET,61,70524,40.698519,-73.931713
466,322124.0,Brooklyn,LAFAYETTE AVENUE,333,68782,40.688657,-73.962027
467,995591.0,Brooklyn,ROGERS AVENUE,885,70521,40.648643,-73.952244
468,996440.0,Brooklyn,DEKALB AVENUE,855,70522,40.692464,-73.941953
469,991140.0,Brooklyn,ATLANTIC AVENUE,2817,67539,40.676641,-73.89019
470,838871.0,Manhattan,ST NICHOLAS AVENUE,646,69502,40.822322,-73.945562
471,97290.0,Bronx,CONCOURSE VILLAGE EAST,775,69877,,
472,109464.0,Bronx,CONCOURSE VILLAGE WEST,780,69877,,
473,806181.0,Bronx,CONCOURSE VILLAGE WEST,790,69877,,
474,806388.0,Bronx,CONCOURSE VILLAGE EAST,773,69877,,
475,806389.0,Bronx,CONCOURSE VILLAGE EAST,779,69877,,
476,806390.0,Bronx,CONCOURSE VILLAGE WEST,800,69877,,
477,33719.0,Manhattan,WEST 49 STREET,308,69484,40.761923,-73.987203
478,33720.0,Manhattan,WEST 49 STREET,310,69484,40.761951,-73.987275
479,33722.0,Manhattan,WEST 49 STREET,318,69484,40.762069,-73.987553
480,33723.0,Manhattan,WEST 49 STREET,320,69484,40.762099,-73.987626
481,33724.0,Manhattan,WEST 49 STREET,322,69484,40.762129,-73.987694
482,33726.0,Manhattan,WEST 49 STREET,324,69484,40.762159,-73.987763
483,33727.0,Manhattan,WEST 49 STREET,326,69484,40.762187,-73.987835
484,33728.0,Manhattan,WEST 49 STREET,328,69484,40.762217,-73.987903
485,33729.0,Manhattan,WEST 49 STREET,330,69484,40.762247,-73.987972
486,33730.0,Manhattan,WEST 49 STREET,332,69484,40.762277,-73.988044
487,33731.0,Manhattan,WEST 49 STREET,334,69484,40.762305,-73.988113
488,33732.0,Manhattan,WEST 49 STREET,336,69484,40.762335,-73.988181
489,33733.0,Manhattan,WEST 49 STREET,338,69484,40.762365,-73.988254
490,33734.0,Manhattan,WEST 49 STREET,340,69484,40.762393,-73.988322
491,991162.0,Brooklyn,SUMMIT STREET,55,68409,40.682617,-74.004766
492,996617.0,Brooklyn,SUMMIT STREET,59,68409,40.682584,-74.004648
493,996618.0,Brooklyn,SUMMIT STREET,57,68409,40.6826,-74.004705
494,,Manhattan,----,----,70480,,
495,2085.0,Manhattan,3 AVENUE,2203,65467,40.8006,-73.938067
496,3430.0,Manhattan,ADAM C POWELL BOULEVARD,2018,65467,40.806268,-73.950314
497,19329.0,Manhattan,EAST 110 STREET,53,65467,40.796032,-73.947328
498,20669.0,Manhattan,EAST 126 STREET,304,65467,40.803196,-73.93256
499,,Bronx,----,----,70479,,
500,984293.0,Bronx,HUGHES AVENUE,2265,70520,40.851938,-73.88849
501,296047.0,Brooklyn,FRANKLIN AVENUE,91,70519,40.69605,-73.958319
502,7481.0,Manhattan,BRADHURST AVENUE,242,69284,40.829162,-73.938875
503,7482.0,Manhattan,BRADHURST AVENUE,246,69284,40.829293,-73.938817
