,project_id,project_name,project_start_date,building_id,house_number,street_name,borough,postcode,bbl,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin,project_completion_date,building_completion_date
4894,53194,CONFIDENTIAL,2014-09-23T00:00:00.000,,----,----,Bronx,,,BX-09,18,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-09-23T00:00:00.000,2014-09-23T00:00:00.000
4895,55511,Arverne/Nordak,2014-09-23T00:00:00.000,811201,353,BEACH 57 STREET,Queens,11692,4158950050,QN-14,31,97204,QN12,40.593738,-73.78714,40.59363,-73.78799,Preservation,No,Non Prevailing Wage,0,0,0,0,343,0,0,0,0,0,0,0,0,343,0,343,343,343,4436427,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000
4896,48638,LANTERN. 330-332 WEST 51ST ST. STARDOM HALL,2014-09-19T00:00:00.000,33874,330,WEST 51 STREET,Manhattan,10019,1010410047,MN-04,3,133,MN15,40.763408,-73.986846,40.76332,-73.987185,Preservation,No,Non Prevailing Wage,39,0,70,0,0,0,109,0,0,0,0,0,0,0,109,0,109,109,1025181,2017-12-11T00:00:00.000,2017-12-11T00:00:00.000
4897,53569,CONFIDENTIAL,2014-09-19T00:00:00.000,,----,----,Brooklyn,,,BK-17,45,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-09-19T00:00:00.000,2014-09-19T00:00:00.000
4898,58192,CONFIDENTIAL,2014-09-19T00:00:00.000,,----,----,Bronx,,,BX-09,18,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-19T00:00:00.000,2014-09-19T00:00:00.000
4899,53578,CONFIDENTIAL,2014-09-17T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-09-17T00:00:00.000,2014-09-17T00:00:00.000
4900,58177,CONFIDENTIAL,2014-09-17T00:00:00.000,,----,----,Brooklyn,,,BK-09,40,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-17T00:00:00.000,2014-09-17T00:00:00.000
4901,50187,11 Jackson Street,2014-09-16T00:00:00.000,948151,11,JACKSON STREET,Brooklyn,11211,3027410047,BK-01,33,515,BK73,40.716002,-73.951583,40.71627,-73.951344,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,3,5,2,0,0,0,0,0,10,0,10,44,,2017-03-09T00:00:00.000,2017-03-09T00:00:00.000
4902,53604,CONFIDENTIAL,2014-09-16T00:00:00.000,,----,----,Brooklyn,,,BK-03,41,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-09-16T00:00:00.000,2014-09-16T00:00:00.000
4903,53586,CONFIDENTIAL,2014-09-12T00:00:00.000,,----,----,Queens,,,QN-09,29,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2014-09-12T00:00:00.000,2014-09-12T00:00:00.000
4904,53587,CONFIDENTIAL,2014-09-12T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-09-12T00:00:00.000,2014-09-12T00:00:00.000
4905,53602,CONFIDENTIAL,2014-09-12T00:00:00.000,,----,----,Brooklyn,,,BK-03,41,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-09-12T00:00:00.000,2014-09-12T00:00:00.000
4906,58199,CONFIDENTIAL,2014-09-12T00:00:00.000,,----,----,Staten Island,,,SI-02,50,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-12T00:00:00.000,2014-09-12T00:00:00.000
4907,58218,CONFIDENTIAL,2014-09-11T00:00:00.000,,----,----,Staten Island,,,SI-02,50,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-11T00:00:00.000,2014-09-11T00:00:00.000
4908,58247,CONFIDENTIAL,2014-09-11T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-11T00:00:00.000,2014-09-11T00:00:00.000
4909,50404,Vannguard,2014-09-10T00:00:00.000,197915,219,BAINBRIDGE STREET,Brooklyn,11233,3016820080,BK-03,36,381,BK61,40.681318,-73.928089,40.6815,-73.928374,Preservation,Yes,Non Prevailing Wage,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8,3047617,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4910,50404,Vannguard,2014-09-10T00:00:00.000,299577,905A,GATES AVENUE,Brooklyn,11221,3016320073,BK-03,36,387,BK35,40.688661,-73.929423,40.68884,-73.929632,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,3044569,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4911,50404,Vannguard,2014-09-10T00:00:00.000,299588,914,GATES AVENUE,Brooklyn,11221,3016370032,BK-03,36,385,BK35,40.688828,-73.927818,40.68866,-73.927519,Preservation,Yes,Non Prevailing Wage,0,0,10,0,0,1,1,0,10,0,0,0,0,0,11,0,11,11,3044667,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4912,50404,Vannguard,2014-09-10T00:00:00.000,307112,462,HANCOCK STREET,Brooklyn,11233,3016590022,BK-03,36,275,BK35,40.684051,-73.936769,40.68383,-73.936762,Preservation,Yes,Non Prevailing Wage,0,0,6,0,0,0,1,3,2,0,0,0,0,0,6,0,6,6,3046012,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4913,50404,Vannguard,2014-09-10T00:00:00.000,330159,625,MACON STREET,Brooklyn,11233,3016680095,BK-03,41,383,BK35,40.683836,-73.92575,40.68401,-73.926122,Preservation,Yes,Non Prevailing Wage,0,0,8,0,0,0,0,6,2,0,0,0,0,0,8,0,8,8,3046714,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4914,50404,Vannguard,2014-09-10T00:00:00.000,334664,508,MAC DONOUGH STREET,Brooklyn,11233,3016780007,BK-03,41,381,BK61,40.683087,-73.9256,40.68285,-73.925899,Preservation,Yes,Non Prevailing Wage,0,0,3,0,0,0,0,0,2,1,0,0,0,0,3,0,3,3,3047277,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4915,50404,Vannguard,2014-09-10T00:00:00.000,360408,179,MALCOLM X BOULEVARD,Brooklyn,11221,3016470010,BK-03,36,385,BK35,40.687031,-73.929554,40.687,-73.929605,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,0,1,3,0,0,0,0,4,0,4,4,3045249,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4916,50404,Vannguard,2014-09-10T00:00:00.000,360416,187,MALCOLM X BOULEVARD,Brooklyn,11221,3016470006,BK-03,36,385,BK35,40.686734,-73.929807,40.68678,-73.929558,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,3045245,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4917,50404,Vannguard,2014-09-10T00:00:00.000,360434,214,MALCOLM X BOULEVARD,Brooklyn,11221,3016510045,BK-03,36,295,BK35,40.685963,-73.929675,40.68594,-73.929967,Preservation,Yes,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3045501,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4918,50404,Vannguard,2014-09-10T00:00:00.000,360445,226,MALCOLM X BOULEVARD,Brooklyn,11221,3016560039,BK-03,36,295,BK35,40.685384,-73.929553,40.68538,-73.929812,Preservation,Yes,Non Prevailing Wage,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8,3045827,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4919,50404,Vannguard,2014-09-10T00:00:00.000,360458,237,MALCOLM X BOULEVARD,Brooklyn,11233,3016620006,BK-03,36,383,BK35,40.684648,-73.929391,40.68463,-73.929135,Preservation,Yes,Non Prevailing Wage,0,0,11,0,0,1,1,5,6,0,0,0,0,0,12,0,12,12,3046204,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4920,50404,Vannguard,2014-09-10T00:00:00.000,360462,244,MALCOLM X BOULEVARD,Brooklyn,11233,3016610042,BK-03,36,295,BK35,40.684689,-73.92942,40.68471,-73.929672,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,1,0,3,0,0,0,0,4,0,4,4,3046162,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4921,50404,Vannguard,2014-09-10T00:00:00.000,360465,248,MALCOLM X BOULEVARD,Brooklyn,11233,3016610045,BK-03,36,295,BK35,40.684588,-73.929402,40.68453,-73.929636,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,0,1,3,0,0,0,0,4,0,4,4,3046164,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4922,50404,Vannguard,2014-09-10T00:00:00.000,360470,254,MALCOLM X BOULEVARD,Brooklyn,11233,3016610047,BK-03,36,295,BK35,40.684434,-73.92937,40.68446,-73.929669,Preservation,Yes,Non Prevailing Wage,0,0,8,0,0,0,1,7,0,0,0,0,0,0,8,0,8,8,3046165,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4923,50404,Vannguard,2014-09-10T00:00:00.000,360477,260,MALCOLM X BOULEVARD,Brooklyn,11233,3016610050,BK-03,36,295,BK35,40.68428,-73.929341,40.68426,-73.929629,Preservation,Yes,Non Prevailing Wage,0,0,10,0,0,0,2,4,3,1,0,0,0,0,10,0,10,10,3046168,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4924,50404,Vannguard,2014-09-10T00:00:00.000,360478,261,MALCOLM X BOULEVARD,Brooklyn,11233,3016670002,BK-03,36,383,BK35,40.683619,-73.929187,40.68365,-73.92892,Preservation,Yes,Non Prevailing Wage,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,7,7,3046551,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4925,50404,Vannguard,2014-09-10T00:00:00.000,360497,281,MALCOLM X BOULEVARD,Brooklyn,11233,3016770008,BK-03,36,381,BK61,40.682592,-73.928975,40.6826,-73.928762,Preservation,Yes,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6,3047201,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4926,50404,Vannguard,2014-09-10T00:00:00.000,360501,295,MALCOLM X BOULEVARD,Brooklyn,11233,3016770001,BK-03,36,381,BK61,40.682079,-73.928878,40.68226,-73.928658,Preservation,Yes,Non Prevailing Wage,0,0,15,0,0,1,0,0,16,0,0,0,0,0,16,0,16,16,3320309,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4927,53583,CONFIDENTIAL,2014-09-10T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-09-10T00:00:00.000,2014-09-10T00:00:00.000
4928,49959,L&M HCCI 260 W 153RD STREET,2014-09-09T00:00:00.000,972807,260,WEST 153 STREET,Manhattan,10039,1020387501,MN-10,9,236,MN03,40.82741,-73.937178,40.82738,-73.937666,New Construction,No,Non Prevailing Wage,8,42,0,0,0,1,7,30,14,0,0,0,0,0,51,0,51,51,,2016-06-22T00:00:00.000,2016-06-22T00:00:00.000
4929,53564,CONFIDENTIAL,2014-09-09T00:00:00.000,,----,----,Brooklyn,,,BK-11,43,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-09-09T00:00:00.000,2014-09-09T00:00:00.000
4930,58246,CONFIDENTIAL,2014-09-09T00:00:00.000,,----,----,Queens,,,QN-11,19,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-09T00:00:00.000,2014-09-09T00:00:00.000
4931,52138,CONFIDENTIAL,2014-09-05T00:00:00.000,,----,----,Brooklyn,,,BK-17,42,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,,2014-12-08T00:00:00.000,2014-12-08T00:00:00.000
4932,58226,CONFIDENTIAL,2014-09-05T00:00:00.000,,----,----,Queens,,,QN-13,27,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-05T00:00:00.000,2014-09-05T00:00:00.000
4933,58190,CONFIDENTIAL,2014-09-04T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-04T00:00:00.000,2014-09-04T00:00:00.000
4934,53003,CONFIDENTIAL,2014-09-03T00:00:00.000,,----,----,Bronx,,,BX-01,8,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,,2014-10-14T00:00:00.000,2014-10-14T00:00:00.000
4935,58217,CONFIDENTIAL,2014-09-03T00:00:00.000,,----,----,Brooklyn,,,BK-17,45,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-03T00:00:00.000,2014-09-03T00:00:00.000
4936,58229,CONFIDENTIAL,2014-09-03T00:00:00.000,,----,----,Queens,,,QN-14,31,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-09-03T00:00:00.000,2014-09-03T00:00:00.000
4937,53195,CONFIDENTIAL,2014-09-01T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-09-01T00:00:00.000,2014-09-01T00:00:00.000
4938,53472,CONFIDENTIAL,2014-08-29T00:00:00.000,,----,----,Brooklyn,,,BK-15,46,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-08-29T00:00:00.000,2014-08-29T00:00:00.000
4939,53470,CONFIDENTIAL,2014-08-28T00:00:00.000,,----,----,Bronx,,,BX-09,17,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000
4940,58214,CONFIDENTIAL,2014-08-28T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000
4941,58215,CONFIDENTIAL,2014-08-28T00:00:00.000,,----,----,Queens,,,QN-12,31,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000
4942,58213,CONFIDENTIAL,2014-08-27T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-27T00:00:00.000,2014-08-27T00:00:00.000
4943,49945,365 BOND STREET,2014-08-26T00:00:00.000,980768,365,BOND STREET,Brooklyn,11231,3004580001,BK-06,39,77,BK33,40.677898,-73.990738,40.67745,-73.990334,New Construction,No,Non Prevailing Wage,0,0,86,0,0,0,20,48,18,0,0,0,0,0,86,0,86,429,,2016-08-01T00:00:00.000,2016-08-01T00:00:00.000
4944,53469,CONFIDENTIAL,2014-08-25T00:00:00.000,,----,----,Staten Island,,,SI-02,50,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-08-25T00:00:00.000,2014-08-25T00:00:00.000
4945,52878,CONFIDENTIAL,2014-08-22T00:00:00.000,,----,----,Brooklyn,,,BK-16,42,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-12-08T00:00:00.000,2014-12-08T00:00:00.000
4946,44333,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,2014-08-21T00:00:00.000,955937,1450,PLIMPTON AVENUE,Bronx,10452,2028740027,BX-04,16,21302,BX26,40.843998,-73.922008,40.84406,-73.921693,New Construction,No,Prevailing Wage,61,0,0,0,0,1,0,61,1,0,0,0,0,0,62,0,62,62,,2017-10-27T00:00:00.000,2017-10-27T00:00:00.000
4947,58212,CONFIDENTIAL,2014-08-19T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-19T00:00:00.000,2014-08-19T00:00:00.000
4948,58505,Navy Pier Apartments (20140207),2014-08-19T00:00:00.000,962555,355,FRONT STREET,Staten Island,10304,5004870050,SI-01,49,21,SI37,40.629347,-74.074578,40.62795,-74.07373,New Construction,No,Non Prevailing Wage,0,0,57,0,0,0,40,11,6,0,0,0,0,0,57,0,57,57,,2017-10-16T00:00:00.000,2017-10-16T00:00:00.000
4949,58505,Navy Pier Apartments (20140207),2014-08-19T00:00:00.000,967483,455,FRONT STREET,Staten Island,10304,5004870100,SI-01,49,6,SI37,40.626715,-74.074096,40.63076,-74.07119,New Construction,No,Non Prevailing Wage,0,0,58,0,0,1,41,11,7,0,0,0,0,0,59,0,59,514,,2017-10-16T00:00:00.000,2017-10-16T00:00:00.000
4950,53449,CONFIDENTIAL,2014-08-18T00:00:00.000,,----,----,Brooklyn,,,BK-11,43,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2014-08-18T00:00:00.000,2014-08-18T00:00:00.000
4951,53454,CONFIDENTIAL,2014-08-18T00:00:00.000,,----,----,Brooklyn,,,BK-05,42,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-08-18T00:00:00.000,2014-08-18T00:00:00.000
4952,53118,CONFIDENTIAL,2014-08-14T00:00:00.000,,----,----,Queens,,,QN-02,30,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000
4953,53447,CONFIDENTIAL,2014-08-14T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000
4954,53448,CONFIDENTIAL,2014-08-14T00:00:00.000,,----,----,Queens,,,QN-03,25,,,,,,,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000
4955,58211,CONFIDENTIAL,2014-08-14T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000
4956,65091,1690 NELSON AVE,2014-08-14T00:00:00.000,948586,1690,NELSON AVENUE,Bronx,10453,2028760167,BX-05,14,21502,BX36,40.848089,-73.91716,40.84778,-73.917084,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,0,3,4,0,0,0,0,0,7,0,7,33,,2018-02-06T00:00:00.000,2018-02-06T00:00:00.000
4957,58185,CONFIDENTIAL,2014-08-13T00:00:00.000,,----,----,Brooklyn,,,BK-07,38,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-13T00:00:00.000,2014-08-13T00:00:00.000
4958,49544,BRC. 330 EAST 4TH ST. CLYDE BURTON,2014-08-08T00:00:00.000,10734,330,EAST 4 STREET,Manhattan,10009,1003730018,MN-03,2,2601,MN28,40.721788,-73.979022,40.72161,-73.979159,Preservation,No,Non Prevailing Wage,33,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,33,33,1004386,,
4959,53108,CONFIDENTIAL,2014-08-08T00:00:00.000,,----,----,Queens,,,QN-12,27,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-08T00:00:00.000,2014-08-08T00:00:00.000
4960,53107,CONFIDENTIAL,2014-08-07T00:00:00.000,,----,----,Queens,,,QN-05,34,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000
4961,58176,CONFIDENTIAL,2014-08-07T00:00:00.000,,----,----,Staten Island,,,SI-01,49,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000
4962,58184,CONFIDENTIAL,2014-08-07T00:00:00.000,,----,----,Queens,,,QN-13,31,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000
4963,53446,CONFIDENTIAL,2014-08-05T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-08-05T00:00:00.000,2014-08-05T00:00:00.000
4964,58183,CONFIDENTIAL,2014-08-04T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-08-04T00:00:00.000,2014-08-04T00:00:00.000
4965,50495,Calvary.112-02 Guy Brewer Boulevard,2014-08-01T00:00:00.000,949059,162-25,112 ROAD,Queens,11433,4121830035,QN-12,28,264,QN01,40.689767,-73.786563,40.69003,-73.786869,New Construction,No,Non Prevailing Wage,8,0,44,0,0,1,0,33,20,0,0,0,0,0,53,0,53,53,,2016-06-15T00:00:00.000,2016-06-15T00:00:00.000
4966,53106,CONFIDENTIAL,2014-08-01T00:00:00.000,,----,----,Brooklyn,,,BK-04,37,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-08-01T00:00:00.000,2014-08-01T00:00:00.000
4967,53110,CONFIDENTIAL,2014-08-01T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,2014-08-01T00:00:00.000,2014-08-01T00:00:00.000
4968,49709,605 WEST 42ND ST,2014-07-31T00:00:00.000,946595,605,WEST 42 STREET,Manhattan,10036,1010907502,MN-04,3,129,MN15,40.76096,-73.998617,40.76153,-73.99878,New Construction,No,Non Prevailing Wage,0,0,235,0,0,0,70,120,45,0,0,0,0,0,235,0,235,1175,,2016-10-11T00:00:00.000,2016-10-11T00:00:00.000
4969,53354,CONFIDENTIAL,2014-07-31T00:00:00.000,,----,----,Brooklyn,,,BK-09,41,,,,,,,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,,2014-07-31T00:00:00.000,2014-07-31T00:00:00.000
4970,53352,CONFIDENTIAL,2014-07-30T00:00:00.000,,----,----,Queens,,,QN-09,30,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-07-30T00:00:00.000,2014-07-30T00:00:00.000
4971,53353,CONFIDENTIAL,2014-07-30T00:00:00.000,,----,----,Brooklyn,,,BK-03,41,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-07-30T00:00:00.000,2014-07-30T00:00:00.000
4972,53350,CONFIDENTIAL,2014-07-29T00:00:00.000,,----,----,Queens,,,QN-08,24,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-07-29T00:00:00.000,2014-07-29T00:00:00.000
4973,53056,CONFIDENTIAL,2014-07-28T00:00:00.000,,----,----,Brooklyn,,,BK-03,36,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-07-28T00:00:00.000,2014-07-28T00:00:00.000
4974,58182,CONFIDENTIAL,2014-07-28T00:00:00.000,,----,----,Queens,,,QN-05,30,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-07-28T00:00:00.000,2014-07-28T00:00:00.000
4975,58181,CONFIDENTIAL,2014-07-25T00:00:00.000,,----,----,Brooklyn,,,BK-05,42,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-07-25T00:00:00.000,2014-07-25T00:00:00.000
4976,53033,CONFIDENTIAL,2014-07-24T00:00:00.000,,----,----,Staten Island,,,SI-02,50,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2014-07-24T00:00:00.000,2014-07-24T00:00:00.000
4977,52984,CONFIDENTIAL,2014-07-17T00:00:00.000,,----,----,Bronx,,,BX-12,12,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000
4978,58178,CONFIDENTIAL,2014-07-17T00:00:00.000,,----,----,Brooklyn,,,BK-18,45,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000
4979,58225,CONFIDENTIAL,2014-07-17T00:00:00.000,,----,----,Queens,,,QN-12,28,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000
4980,58223,CONFIDENTIAL,2014-07-16T00:00:00.000,,----,----,Queens,,,QN-12,27,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,2014-07-16T00:00:00.000,2014-07-16T00:00:00.000
